"uid","domainID","siteID","namedLocation","sampleID","collectDate","laboratoryName","pH","externalConductance","waterCarbonate","waterBicarbonate","externalANC","waterCalcium","waterMagnesium","waterSodium","waterPotassium","waterSulfate","waterChlorine","waterManganese","waterIron","waterBromine","waterFluorine","waterSilica","totalSuspendedSolids","totalSuspendedSolidsDryMass","totalDissolvedSolids","waterNitrateAndNitriteN","waterNitriteN","waterAmmoniumN","waterOrthophosphateP","waterTotalNitrogen","totalDissolvedNitrogen","dissolvedInorganicCarbon","dissolvedOrganicCarbon","waterTotalOrganicCarbon","waterTotalPhosphorus","totalDissolvedPhosphorus","totalParticulateCarbonMass","totalParticulateNitrogenMass","uvAbsorbance250","uvAbsorbance284","coolerTemp","sampleCondition","remarks","shipmentWarmQF","externalLabDataQF","receivedBy","shipmentCondition","shipmentLateQF"
"864f699f-08aa-442e-9df7-7b39fbb016ba","D02","POSE","POSE.AOS.S2","POSE.SS.20180918","2018-09-18T13:04Z","EcoCore_CSU",7.69,122.15,0.01,53.05,1,12.61,5.41,3.21,0.468,5.16,3.6,0,0,0.01,2.93,12.24,18,900,87.54,0.4453,0.0217,0.01,0.083,0.6503,0.6057,11.6,2.377,2.75,0.025,0.0216,0.688,0.0905,0.0821,0.0547,2.6,NA,NA,0,NA,NA,NA,NA
"523926a2-4f0e-4b15-b544-252d79c4bd0f","D02","POSE","POSE.AOS.S2","POSE.SS.20181002","2018-10-02T13:24Z","EcoCore_CSU",7.76,111.5,0.01,54.56,1,12.93,5.66,3.37,0.384,6.46,3.84,0,0,0.01,2.93,13.97,8,400,79.24,0.6262,0.0245,0.02,0.044,0.8334,0.7584,10.59,1.697,2.03,0.0649,0.051,0.5893,0.0939,0.0449,0.0282,4.9,NA,NA,0,NA,NA,NA,NA
"fa8b1249-1078-47fe-9467-d011b86757d3","D02","POSE","POSE.AOS.S2","POSE.SS.20181009","2018-10-09T12:52Z","EcoCore_CSU",7.62,139.52,0.01,66.12,1,13.86,6.08,3.64,0.409,4.95,6.35,0,0,0.01,0.01,14.21,12,600,98.54,0.5602,0.0236,0.08,-0.006,0.7325,0.6929,12.71,1.937,2.22,0.2068,5e-04,0.5212,0.0611,0.0595,0.0413,5.6,NA,NA,0,NA,NA,NA,NA
"f7f0d9b1-8b30-4f25-b2fe-ca8422984377","D02","POSE","POSE.AOS.S2","POSE.SS.20181106","2018-11-06T14:20Z","EcoCore_CSU",7.59,672.53,0.01,180.21,3,65.26,34.58,13.21,0.001,173.34,4.76,0,0,0.01,0.01,6.05,14,700,471.28,0.4431,0.0519,0.03,0.04,0.7275,0.6658,10.55,2.792,3.03,0.0689,0.0303,0.4886,0.1218,0.0898,0.0653,4.6,NA,"Low NH4 method and Low NO2+NO3 method",0,NA,NA,NA,NA
"245a3851-2654-40ba-9041-3e0eeec667f9","D02","POSE","POSE.AOS.S2","POSE.SS.20181211","2018-12-11T13:55Z","EcoCore_CSU",7.67,108.11,0.01,39.67,1,10.42,5.19,2.69,0.001,5.79,6.83,0,0,0.01,2.42,10.5,2,100,76.65,0.9347,0.0529,0.03,0.166,0.8357,0.8781,9.758,1.104,0.91,0.073,0.019,0.3038,0.0915,0.0196,0.0136,1,NA,NA,0,NA,NA,NA,NA
"84b0f995-a367-4124-86d5-7c49d1dcf7cd","D02","POSE","POSE.AOS.S2","POSE.SS.20190108","2019-01-08T13:55Z","EcoCore_CSU",7.49,135.47,0.01,54.26,1,13.95,5.33,4.01,0.392,8.62,3.41,0,0,0.05,2.04,14.11,4,200,92.43,0.8776,0.0576,0.06,0.052,0.9272,0.8395,9.424,0.9509,1.01,0.1557,0.005,0.4832,0.0824,0.041,0.0376,0.4,NA,NA,0,NA,NA,NA,NA
"c73ee61f-e822-4408-bb8e-6ea52fad78cf","D02","POSE","POSE.AOS.S2","POSE.SS.20190122","2019-01-22T14:11Z","EcoCore_CSU",7.48,157.63,0.01,75.28,1,16.39,6.21,4.79,0.682,11.8,3.11,0,0,0.01,0.01,17.45,8,400,111.68,0.8911,0.0528,0.07,0.098,0.9084,0.9192,9.051,1.071,0.95,0.023,0.018,0.4497,0.1083,0.0104,0.0049,1.4,NA,NA,0,NA,NA,NA,NA
"68d3b813-7153-4050-90f8-acf0390f9abf","D02","POSE","POSE.AOS.S2","POSE.SS.20190212","2019-02-12T14:40Z","EcoCore_CSU",7.84,95.63,0.01,44.69,1,10.11,3.82,2.64,0.276,5.55,2.58,0,0.07,0.01,0.28,9.53,12,600,67.39,0.7651,0.0579,0.06,0.126,0.9443,0.9683,8.192,1.725,2.49,0.1107,0.0159,0.4402,0.1069,0.0542,0.0377,4.2,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
"6f6fda76-b638-4c36-9948-91048122a6c1","D02","POSE","POSE.AOS.S2","POSE.SS.20190219","2019-02-19T13:51Z","EcoCore_CSU",7.81,101.37,0.01,39.47,1,10.66,4.06,2.83,0.301,6.5,4.13,0,0,0.01,1.63,10.22,10,500,69.41,0.8106,0.0575,0.06,-0.005,0.9237,0.9012,10.06,1.078,1.23,0.384,0.0027,0.3834,0.1086,0.0247,0.0173,3.2,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
"2d635677-336e-4ef4-ae1f-2891a8067aa6","D02","POSE","POSE.AOS.S2","POSE.SS.20190226","2019-02-26T15:04Z","EcoCore_CSU",7.69,88.63,0.01,41.63,1,9.3,3.53,2.53,0.254,7.43,0.95,0,0.07,0.01,0.41,9.96,8,400,63.24,0.9101,0.0399,0.07,0.056,1.004,1.017,7.77,1.148,1.23,0.348,0.0163,0.4078,0.1012,0.0442,0.0374,3.1,NA,"Low NO2+NO3 method",0,NA,NA,NA,NA
"f5562e0f-57a7-40c7-80d9-226765183bbb","D02","POSE","POSE.AOS.S2","POSE.SS.20190312","2019-03-12T13:21Z","EcoCore_CSU",7.66,99.61,0.01,45.21,1,10.79,3.78,2.87,0.211,6.3,3.35,0,0,0.01,0.01,9.99,2,100,68.54,0.8419,-0.1429,0.08,0.042,0.8739,0.8892,8.851,0.8567,0.86,0.18,5e-04,0.4454,0.0744,0.0214,0.0139,4.7,NA,NA,0,NA,NA,NA,NA
"8bb91a72-fa63-4c9b-a27e-29a75c24301d","D02","POSE","POSE.AOS.S2","POSE.SS.20190325","2019-03-25T13:32Z","EcoCore_CSU",7.11,98.64,0.01,40.18,1,10.2,3.76,3.31,0.201,7.4,4.94,0,0,0.01,0.01,10.68,8,400,70.89,0.8417,-0.1425,0.08,0.036,0.869,0.8679,8.804,1.182,1.29,0.066,0.0119,0.594,0.1013,0.0335,0.0238,4.7,NA,NA,0,NA,NA,NA,NA
"13973a10-005f-4d74-9e92-0eecca45c0fa","D02","POSE","POSE.AOS.S2","POSE.SS.20190402","2019-04-02T12:48Z","EcoCore_CSU",7.52,103.69,0.01,46.19,1,10.67,4.04,3.49,0.197,6.23,5.27,0,0.04,0.01,0.01,10.92,4,200,73.58,0.8763,-0.1413,0,0.037,0.8365,0.8532,9.923,1.03,1.03,0.42,0.0119,0.4381,0.2036,0.0386,0.0294,5.8,NA,NA,0,NA,NA,NA,NA
"bd164ace-a350-4381-8272-39e8f8971c29","D02","POSE","POSE.AOS.S2","POSE.SS.20190423","2019-04-23T12:51Z","EcoCore_CSU",7.63,107.28,0.01,44.63,1,10.87,4.16,3.86,0.23,7.15,4.73,0,0,0.01,0.01,11.12,32,1600,74.69,0.66,-0.1294,0.04,0.033,0.6396,0.6511,9.33,1.259,1.42,0.1179,0.0119,0.5961,0.1786,0.0372,0.0255,1.6,NA,NA,0,NA,NA,NA,NA
"af2981db-9078-4e56-bbb7-acb0061136fb","D02","POSE","POSE.AOS.S2","POSE.SS.20190423.2","2019-04-23T12:51Z","EcoCore_CSU",7.53,106.35,0.01,47.15,1,10.73,4.14,3.83,0.231,7.18,4.63,0,0,0.01,0.01,11.22,32,1600,73.54,0.6685,-0.1291,0.03,0.034,0.6501,0.6515,9.31,1.261,1.23,0.0996,0.0118,0.651,0.1881,0.0384,0.0267,1.6,NA,NA,0,NA,NA,NA,NA
"a73d512e-f542-444c-a3d9-2121b86380e1","D02","POSE","POSE.AOS.S2","POSE.SS.20190430","2019-04-30T12:42Z","EcoCore_CSU",7.47,113.67,0.01,45.69,1,11.31,4.54,3.94,0.208,5.91,4.98,0.01,0.02,0.01,2.15,11.11,16,800,81.28,0.6633,-0.1299,0.38,0.033,0.6353,0.6075,10.18,1.342,1.54,0.1023,0.0134,0.5865,0.1825,0.0483,0.0374,5.5,NA,NA,0,NA,NA,NA,NA
"78b06564-0027-497a-80eb-c7c2737786cf","D02","POSE","POSE.AOS.S2","POSE.SS.20190507","2019-05-07T13:02Z","EcoCore_CSU",7.77,104.62,0.01,53.64,1,11.22,4.28,2.61,0.232,6.34,0.54,0,0.02,0.01,0.5,11.4,30,1500,74.35,0.5666,-0.1261,0.04,0.03,0.6269,0.6318,15.57,1.737,1.7,0.2383,0.0122,0.7335,0.1754,0.0507,0.0359,8.7,NA,NA,1,NA,NA,NA,NA
"48701fee-5c0e-4f4b-80b0-c8e0c57d5e94","D02","POSE","POSE.AOS.S2","POSE.SS.20190514","2019-05-14T13:08Z","EcoCore_CSU",7.63,98.14,0.01,46.14,1,10.39,4.01,2.66,0.232,6.4,2.24,0,0,0.01,0.01,11.11,26,1300,69.18,0.5423,-0.126,0,0.036,0.6256,0.6211,10.08,1.802,2.05,0.1978,0.0162,0.7506,0.1302,0.043,0.0303,2.9,NA,NA,0,NA,NA,NA,NA
"6c057043-7b7b-47a7-951c-7d48dceb121c","D02","POSE","POSE.AOS.S2","POSE.SS.20190521","2019-05-21T13:00Z","EcoCore_CSU",7.67,104.25,0.01,16.97,0,11.15,4.21,2.77,0.223,34.87,1,0,0,0.15,0.01,11.62,32,1600,73.08,0.5546,-0.0035,0.04,0.034,0.6754,0.5713,15.59,1.446,2.08,0.3145,0.011,0.7162,0.1176,0.0466,0.032,1,NA,NA,0,NA,NA,NA,NA
"0b730c9d-bf6a-4441-9103-6e3976af2533","D02","POSE","POSE.AOS.S2","POSE.SS.20190611","2019-06-11T12:54Z","EcoCore_CSU",8,112.54,0.01,62.38,1,12.1,4.63,2.84,0.215,4.62,0.38,0,0.02,0.01,0.12,11.3,30,1500,79.58,0.3945,-0.1239,0.05,0.038,0.5783,0.5398,12.66,1.845,2.4,0.2911,0.0128,0.7354,0.1576,0.061,0.0427,0.9,NA,NA,0,NA,NA,NA,NA
"169aca97-4f7e-4ce8-ba46-d7b64f362046","D02","POSE","POSE.AOS.S2","POSE.SS.20190618","2019-06-18T12:59Z","EcoCore_CSU",7.12,124.2,0.01,59.71,1,13.66,4.77,3.36,0.343,6.12,4.31,0,0.03,0.01,0.61,11.99,34,1700,87.22,0.4069,-0.003,0.04,0.043,0.5091,0.4388,18.04,1.795,2.58,0.0744,0.0518,0.4292,0.1363,0.0848,0.0585,1.7,NA,NA,0,NA,NA,NA,NA
"9b8226d6-fe69-45d8-8583-e4f286028be1","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170307","2017-03-07T18:00Z","EcoCore_CSU",7.48,152.01,0.01,63.79,1,21.28,1.2,4.94,1.064,5.06,6.15,0.01,3.55,0.01,0.01,4.28,4,100,105.7,0.834,0.009,0.04,0.028,0.9647,0.9661,12.55,3.887,3.31,0.014,0.0085,0.4064,0.0675,0.16,0.1125,7.7,NA,NA,1,NA,NA,NA,NA
"585e1c31-ff8b-4161-b27c-4cff32662fe2","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170314","2017-03-14T14:50Z","EcoCore_CSU",7.5,123.58,0.01,56.24,1,17.97,1.15,4.78,1.014,3.05,5.85,0.01,3.96,0.01,0.01,4.35,0,0,87.54,0.741,0.01,-0.03,0.027,0.8424,0.817,11.73,2.982,3.2,0.028,0.0205,0.2946,0.1055,0.1581,0.1176,2.7,NA,NA,0,NA,NA,NA,NA
"da28996e-fe82-41a5-9c01-7115794be3c6","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170329","2017-03-29T14:03Z","EcoCore_CSU",7.91,129.99,0.01,56.73,1,19.12,1.14,4.59,0.735,4.32,5.86,0.01,2.01,0.01,0.01,3.62,4,100,91.99,0.905,0.011,0,0.025,1.085,0.9944,12.72,2.954,2.89,0.014,0.0085,0.2968,0.0682,0.0041,-0.0019,1,NA,NA,0,NA,NA,NA,NA
"ea9b47e4-2c3d-4c59-8afe-5633808ccc35","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170411","2017-04-11T14:35Z","EcoCore_CSU",7.61,101.2,0,45.63,1,13.83,1.25,4.53,1.278,4.52,5.07,0,0.49,0.01,0.01,2.7,16,400,69.8,0.442,0.005,0.01,0.027,0.7357,0.6392,7.497,4.773,5.12,0.034,0.033,0.3153,0.1105,0.2361,0.1634,2.6,NA,NA,0,NA,NA,NA,NA
"f91d7d85-851e-47f3-8b37-4128db1f23f8","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170418","2017-04-18T14:15Z","EcoCore_CSU",7.67,152.1,0,62.57,1,23.41,1.38,5.34,1.281,13.39,5.99,0.01,0.37,0.01,0.01,4.29,0,0,151.3,0.845,0.006,0.02,0.024,1.1086,0.9984,12.7,3.244,3.5,0.032,0.028,0.3243,0.1011,0.1931,0.1445,3.1,NA,NA,0,NA,NA,NA,NA
"45263993-c366-4e67-8ca6-31b6b1dd3946","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170425","2017-04-25T14:04Z","EcoCore_CSU",7.8,159.68,0,74.86,1,24.22,1.3,4.8,1.317,4.66,4.82,0,0.39,0.01,0.01,4.04,12,300,109.69,0.987,0.007,0.06,0.022,0.1839,1.037,15.42,3.267,2.81,0.032,0.0265,0.7787,0.3069,0.1652,0.1205,1.4,NA,NA,0,NA,NA,NA,NA
"181b2441-8672-4519-84a5-ac0adf5e8446","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170509","2017-05-09T11:07Z","EcoCore_CSU",7.7,141.5,0,63.21,5,19.44,1.35,5.1,1.367,5.53,4.91,0,0.37,0.01,0.01,4.34,12,300,98.53,0.757,0.009,0.03,0.018,0.8746,0.8933,4.689,3.143,3.36,0.032,0.0295,0.3328,0.0613,0.1505,0.1049,0.7,NA,NA,0,NA,NA,NA,NA
"eb4e53b7-aa3e-4a5e-a855-e1d2e6b67c77","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170516","2017-05-16T10:30Z","EcoCore_CSU",7.73,162.57,0,72.1,1,22.66,1.36,5.36,1.255,5.76,5.26,0,0.3,0.01,0.01,4.03,20,500,115.22,0.86,0.009,0.04,0.016,0.9833,0.943,13.96,2.488,2.65,0.039,0.0355,0.3952,0.1098,0.1369,0.1008,2.5,NA,NA,0,NA,NA,NA,NA
"b7016e92-b969-4a46-b327-e3a7aa02b063","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170613","2017-06-13T13:50Z","EcoCore_CSU",7.42,97.8,0,46.12,1,14.14,1.19,3.19,1.321,3.53,4.14,0,0.65,0.01,0.01,4.3,3,300,67.9,0.491,0.004,-0.05,0.01,0.7414,0.7821,8.521,4.894,5.77,0.0187,0.005,0.2986,0.0273,0.3062,0.2246,0.6,NA,NA,0,NA,NA,NA,NA
"b6805fb2-6bcd-4b4f-8498-40c8f2621e1d","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170613.3","2017-06-13T13:50Z","EcoCore_CSU",7.5,102.3,0,46.23,1,14.68,1.16,3.37,1.395,3.47,4.09,0,0.67,0.01,0.01,4.4,3,300,72.3,0.488,0.004,0.08,0.012,0.7568,0.7833,8.31,4.814,5.52,0.0206,0.006,0.2922,0.03,0.2934,0.2142,0.6,NA,NA,0,NA,NA,NA,NA
"ef4a621e-c2f7-4709-8804-95a4cedf56f5","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170613.2","2017-06-13T13:50Z","EcoCore_CSU",7.37,97.4,0,46.07,1,14.27,1.13,3.27,1.334,3.5,4.1,0,0.59,0.01,0.01,4.18,3,300,67.4,0.493,0.003,-0.04,0.012,0.7377,0.8004,8.855,4.938,5.42,0.019,0.0058,0.3024,0.0165,0.2975,0.2186,0.6,NA,NA,0,NA,NA,NA,NA
"cce7f857-f046-4423-ac04-68974c354a7f","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170620","2017-06-20T14:25Z","EcoCore_CSU",7.65,162.3,0,67.41,1,21.43,1.33,3.89,1.303,3.93,4.53,0,0.49,0.01,0.01,4.25,5,500,114.9,0.802,-0.005,0.08,0.028,0.9603,0.9504,13.23,4.197,4.52,0.006,0.0035,0.3736,-0.0185,0.2309,0.1596,2.1,NA,NA,0,NA,NA,NA,NA
"96e009a9-d459-47b2-bb9b-c64e7ebd8162","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170711","2017-07-11T14:15Z","EcoCore_CSU",7.76,133.1,0,48.94,1,14.88,1.25,4.27,1.411,4.26,4.77,0,0.44,0.01,0.01,4.41,4,400,74.54,0.648,-0.004,0.02,0.028,0.8376,0.7821,9.597,3.432,3.55,0.0272,5e-04,0.4046,0.0869,0.1797,0.1307,4.8,NA,NA,0,NA,NA,NA,NA
"976abbc5-abee-45f3-9b85-c4a22f18e8f1","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170808","2017-08-08T15:00Z","EcoCore_CSU",7.84,109.4,0,51.61,1,16.45,1.13,3.56,1.189,3.72,4.79,0,0.09,0.01,0.01,3.67,4,200,75.21,0.67,0.0131,0.04,0.033,0.8047,0.7988,11.01,4.183,4,0.0814,0.0066,0.3738,0.0239,0.1117,0.0728,4.9,NA,NA,0,NA,NA,NA,NA
"38537476-b02b-474d-9e97-89258aa00ea3","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170816","2017-08-16T14:25Z","EcoCore_CSU",7.98,83.9,0,54.67,1,11.88,1.17,4.03,1.164,4.48,5.31,0,0.03,0.01,0.01,3.65,10,500,57.3,0.4979,0.0032,0.05,0.034,0.5618,0.5038,8.793,3.367,3.63,0.0828,0.0147,0.3248,0.1116,0.1255,0.0821,1,NA,NA,0,NA,NA,NA,NA
"ae2e6b49-6e5f-448b-8872-d8a12f21a220","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170914","2017-09-14T14:59Z","EcoCore_CSU",7.7,161.2,0,83.21,1,23.3,1.98,5.82,1.781,4.4,5.43,0,0.03,0.01,0.01,1.61,6,300,110.8,0.4871,0.0132,0.14,0.013,0.3845,0.4034,10.58,3.001,2.82,0.016,0.0139,0.2712,0.0741,0.0989,0.0653,1,NA,NA,0,NA,NA,NA,NA
"92d6ad89-afa0-456c-8dfd-049d03ffa927","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170914.2","2017-09-14T14:59Z","EcoCore_CSU",7.72,161.9,0,82.67,1,22.94,1.93,5.72,1.73,4.41,5.49,0,0.03,0.01,0.01,1.58,8,400,112.4,0.486,0.0142,0.11,0.019,0.3798,0.4074,10.66,3.037,2.85,0.017,0.0155,0.2964,0.057,0.0995,0.0668,1,NA,NA,0,NA,NA,NA,NA
"80d3d727-0ff1-4cbc-8f05-ed0736c62e1a","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20170914.3","2017-09-14T14:59Z","EcoCore_CSU",7.71,162,0,83.11,1,23.19,1.94,5.7,1.755,4.45,5.47,0,0.03,0.01,0.01,1.58,8,400,111.9,0.4826,0.0144,0.1,0.02,0.2784,0.4446,10.74,2.948,1.13,0.015,0.013,0.3012,0.1145,0.0998,0.0666,1,NA,NA,0,NA,NA,NA,NA
"e3939c2f-1a15-44d7-ab2c-67a359951175","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20171017","2017-10-17T15:01Z","EcoCore_CSU",7.86,131.3,0.01,56.79,1,17.81,1.99,4.28,1.907,7.99,5.35,0,0.07,0.01,0.01,1.71,6,300,92.6,0.4916,0.0219,0.11,0.036,0.6002,0.5664,9.73,3.391,3.53,0.065,0.024,0.3471,0.0315,0.1284,0.0877,0,NA,NA,0,NA,NA,NA,NA
"72f5aa3c-fa7a-4d4c-84ac-fbde51ff4c25","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20171107","2017-11-07T16:19Z","EcoCore_CSU",7.97,142.7,0.01,54.28,1,20.66,1.5,4.68,1.124,15.18,6.72,0,0,0.01,0.01,0.24,2,100,101.6,0.0968,0.0263,0.1,0.01,0.8031,0.7618,12.18,2.833,2.9,0.014,0.012,0.3045,0.0452,0.0989,0.0694,0.4,NA,NA,0,NA,NA,NA,NA
"1a18e912-b715-4a5c-87de-d23a4cb66e29","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20171114","2017-11-14T15:23Z","EcoCore_CSU",7.61,125.8,0.01,53.62,1,16.54,1.51,5.29,1.472,2.6,6.79,0,0.06,0.01,2.14,0.24,2,100,89.7,0.0215,0.0301,0.12,0.011,0.5188,0.4519,10.57,2.875,2.89,0.006,0.003,0.3041,0.0743,0.1214,0.0876,0.4,NA,NA,0,NA,NA,NA,NA
"48cb184a-f1ec-4661-8045-8cde3716cf91","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20171228","2017-12-28T14:48Z","EcoCore_CSU",7.17,126.9,0.01,12.98,0,13.18,0.89,5.53,1.691,7.54,9.35,0,0.4,0.01,1.02,0.22,2,100,72.5,0.5852,0.0129,0.11,0.017,0.6976,0.6277,8.277,2.818,2.9,0.031,0.028,0.2896,0.0625,0.1513,0.1069,0,NA,NA,0,NA,NA,NA,NA
"604b84d0-6a9f-465e-90ad-049f2c1e7fc7","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180116","2018-01-16T16:30Z","EcoCore_CSU",7.4,105.01,0.01,22.54,0,13.23,0.7,4.48,1.554,6.91,12.07,0,0.3,0.01,0.01,0.22,0,0,74.1,0.5524,0.0137,0.09,0.045,0.6895,0.6666,8.267,2.743,2.6,0.007,0.005,0.3143,0.1022,0.1482,0.108,1.7,NA,NA,0,NA,NA,NA,NA
"a4827bb5-a939-4b02-9426-350a57316925","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180123","2018-01-23T16:30Z","EcoCore_CSU",7.74,142.15,0.01,52.15,1,23.45,0.6,4.13,1.31,4.73,11.15,0,0.26,0.01,0.01,0.21,0,0,35.7,0.9221,0.0167,0.12,0.076,1.197,1.113,13.75,1.925,2.18,0.029,0.021,0.3846,0.096,0.1248,0.0894,0.8,NA,NA,0,NA,NA,NA,NA
"a861c454-6b25-454b-bcc3-c8063848fc7b","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180130","2018-01-30T15:20Z","EcoCore_CSU",7.53,85.41,0.01,29.41,1,11.03,0.5,4.94,1.546,7.54,3.43,0,0.2,0.01,0.01,0.21,6,300,86.2,0.5454,0.0181,0.11,0.078,0.7364,0.688,7.184,2.644,2.86,0.033,0.021,0.3562,0.1051,0.153,0.111,2.8,NA,NA,0,NA,NA,NA,NA
"d0d30b3f-acce-4e61-9161-08c7b1285473","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180214","2018-02-14T16:30Z","EcoCore_CSU",7.35,104,0.01,19.82,0,11.53,2.07,6.52,1.958,6.29,21.95,0,0.38,0.01,0.01,3.96,22,1100,73.1,0.4019,0.0187,0.13,0.062,0.5676,0.5165,6.079,4.864,4.82,5e-04,5e-04,0.409,0.0992,0.2987,0.2259,-0.5,NA,NA,0,NA,NA,NA,NA
"ca2a4746-236b-439b-991f-6d3af8948ca1","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180220.3","2018-02-20T14:32Z","EcoCore_CSU",7.31,109.5,0.01,39.12,1,11.06,1.03,4.75,1.457,5.37,4.81,0,0.59,0.01,0.01,4.3,10,500,77.1,0.4849,0.0156,0.14,0.023,0.6068,0.5796,7.513,4.34,4.24,0.002,0.001,0.3894,0.1114,0.3339,0.2487,0.5,NA,NA,0,NA,NA,NA,NA
"f4c5260a-0a74-498a-a173-1312c4b7af33","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180220.2","2018-02-20T14:32Z","EcoCore_CSU",7.39,109.7,0.01,41.45,1,11.15,1.03,4.79,1.464,5.24,3.57,0,0.57,0.01,0.01,4.38,10,500,75.6,0.4902,0.0161,0.14,0.039,0.6298,0.5672,7.601,4.246,4.58,0.003,0.001,0.3647,0.0315,0.3079,0.2304,0.5,NA,NA,0,NA,NA,NA,NA
"edfbf334-5619-4c50-99ad-83df7c7ebfcf","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180220","2018-02-20T14:32Z","EcoCore_CSU",7.4,112.2,0.01,39.74,1,10.86,1.03,4.85,1.471,5.22,4.14,0,0.59,0.01,0.01,4.31,10,500,77.6,0.4809,0.0224,0.12,0.029,0.6341,0.5757,7.534,4.314,4.64,0.003,0.001,0.3643,0.0314,0.3181,0.2412,0.5,NA,NA,0,NA,NA,NA,NA
"015f6522-1e09-46df-a3ab-03c821dd18b3","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180227","2018-02-27T18:41Z","EcoCore_CSU",7.2,135,0.01,53.11,1,15.44,1.08,4.65,1.342,4.68,2.09,0,0.4,0.01,1.63,3.96,2,100,95.7,0.6001,0.0181,0,0.015,0.8467,0.8043,11.18,3.957,4.27,0.031,0.001,0.3061,0.1012,0.2465,0.1839,0.2,NA,NA,0,NA,NA,NA,NA
"8536faad-8674-4c00-aa98-59f0ca389701","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180313","2018-03-13T14:47Z","EcoCore_CSU",6.9,131.7,0.01,42.15,1,14.72,1.23,6.86,1.496,7.06,11.21,0,0.14,0.01,0.01,4.04,4,200,93.84,0.5109,0.0186,0,0.048,0.7182,0.6668,9.26,3.629,3.95,0.057,0.055,0.2961,0.037,0.1821,0.127,0,NA,NA,0,NA,NA,NA,NA
"91bf4181-824a-4ae1-831a-bdabb7ff4bb4","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180320","2018-03-20T14:21Z","EcoCore_CSU",7.16,139.5,0.01,49.33,1,16.06,1.34,6.93,1.38,6.88,9.9,0,0.21,1.33,0.01,4.15,2,100,98.54,0.5676,0.0177,-0.01,0.056,0.8015,0.7117,9.925,3.298,3.74,0.009,0.008,0.4913,0.0937,0.1527,0.1051,0.7,NA,NA,0,NA,NA,NA,NA
"057eb415-2055-414d-a91f-b7fb9b3ee0bf","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180327","2018-03-27T14:11Z","EcoCore_CSU",7.51,126.2,0.01,40.25,1,13.24,1.31,4,1.272,6.84,5.36,0,0.22,0.54,0.01,3.9,2,100,89.74,0.4417,0.0184,0.01,0.064,1.372,1.528,8.386,7.305,8.27,0.023,0.021,0.3611,0.1041,0.1321,0.0879,2.6,NA,NA,0,NA,NA,NA,NA
"978c3a85-9ec7-4054-af06-80144a443cfd","D03","FLNT","FLNT.AOS.buoy.c0","FLNT.C0.20180411","2018-04-11T14:30Z","EcoCore_CSU",7.26,146.6,0.01,51.34,1,20,1.17,2.64,1.083,4.89,10.72,0,0.17,0.01,0.01,3.64,2,100,103.8,0.6711,0.0143,0,0.068,0.9258,0.8884,12.19,3.103,3.09,0.1604,0.0334,0.2919,0.0442,0.1328,0.0976,3.1,NA,NA,0,NA,NA,NA,NA
