"siteID","sampleID","collectDate","ANC","Mg","NO2 - N","TPC","Si","Mn","HCO3","DOC","TN","Cl","UV Absorbance (280 nm)","conductivity","Ca","Br","TDP","TOC","NH4 - N","DIC","TPN","TP","TDN","Ortho - P","pH","CO3","F","NO3+NO2 - N","K","UV Absorbance (250 nm)","Fe","Na","TSS - Dry Mass","SO4","TDS","TSS"
"TOMB","TOMB.C0.20170502",2017-05-02 09:15:00,0.715,3.2569,0.014,0.3812,3.7753,0.0022,41.692,5.612,0.4831,6.0816,0.2346,121.28,11.927,0.005,0.0345,6.047,0.082,7.199,0.0941,0.038,0.5391,0.026,7.38,0,0,0.207,1.8159,0.322,0.4217,6.4981,800,15.2073,85.92,32
"TOMB","TOMB.C0.20170516",2017-05-16 09:05:00,NA,3.8296,0.017,0.3437,1.6075,5e-04,51.651,4.645,NA,12.3452,0.1114,175.69,17.962,0.005,0.0115,NA,0.048,10.45,0.0051,NA,0.3878,0.014,7.69,0,0.0173,0.188,2.1386,0.1668,0.0284,10.692,NA,25.1532,123.58,NA
"TOMB","TOMB.C0.20170523",2017-05-23 09:46:00,0.92,3.773,0.02,0.2763,1.67,5e-04,55.21,4.132,0.6091,12.57,0.0996,182.6,19.205,0.005,0.014,4.686,0.078,12.11,0.1235,0.049,0.5446,0.018,6.83,0,0.005,0.322,2.074,0.1474,0.027,10.625,1300,24.54,127.8,52
"TOMB","TOMB.C0.20170613",2017-06-13 14:16:00,1.02,5.0945,0.031,0.2789,2.0381,5e-04,60.57,5.317,0.9009,11.6018,0.1294,225.8,20.782,0.005,0.0143,5.859,0.006,15.47,0.0366,0.016,0.8078,0.013,7.43,0,0.005,0.451,2.1335,0.1889,5e-04,11.733,600,31.6312,157.1,6
"TOMB","TOMB.C0.20170706",2017-07-06 16:39:00,0.92,4.3156,0.024,0.2881,3.7292,5e-04,52.2,5.884,0.605,4.0605,0.1494,171.8,15.227,0.005,0.021,6.132,0.059,9.468,0.0317,0.0465,0.5463,0.05,7.55,0,0.005,0.315,1.9393,0.2149,0.0547,5.5473,2500,21.1267,100.3,25
"TOMB","TOMB.C0.20170726",2017-07-26 15:09:00,0.88,4.0508,0.0135,0.2827,3.4989,0.0013,50.97,4.921,0.5598,5.4503,0.1183,178.9,15.184,0.005,0.002,5.198,0.0291,9.438,0.0758,0.0646,0.5391,0.041,7.57,0,0.005,0.3178,1.931,0.1807,0.0425,7.3985,100,21.8508,102.2,2
"TOMB","TOMB.C0.20170802",2017-08-02 16:32:00,0.92,NA,NA,0.3401,NA,NA,NA,NA,0.5331,NA,NA,182.5,NA,NA,NA,5.8,NA,NA,0.0325,0.0633,NA,NA,7.22,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,12
"TOMB","TOMB.C0.20170815",2017-08-15 17:28:00,1.46,3.002,0.0128,0.3423,2.7905,0.0052,80.28,4.913,0.5191,10.4048,0.1107,128.7,14.749,0.005,0.002,5.565,0.0272,9.167,0.0885,0.0655,0.3997,0.031,7.79,0,0.005,0.2016,1.5786,0.1675,0.0053,6.6227,800,17.4,91.09,16
"TOMB","TOMB.C0.20170914",2017-09-14 15:32:00,1.805,7.4733,0.0143,0.3,0.7625,0.0165,109.52,4.905,0,16.9523,0.0974,301.5,32.187,0.005,0.0062,1.281,0.1487,13.08,0.0511,0.007,0.1851,0.018,7.85,0,0.005,0.057,2.8551,0.1474,0.0031,15.776,500,34.3346,210.6,10
"TOMB","TOMB.C0.20171025",2017-10-25 16:04:00,1.13,8.966,0.0154,0.3036,0.2,5e-04,62.35,3.492,0.2581,18.1,0.0629,272.5,26.062,0.005,0.016,3.618,0.1247,15.63,0.1052,0.031,0.253,0.025,7.54,0.005,0.005,0.1827,1.639,0.1008,5e-04,13.771,600,55.78,191.3,12
"TOMB","TOMB.C0.20171102",2017-11-02 15:47:00,0.95,8.9448,0.0164,0.3159,0.2,5e-04,43.15,3.925,0.4081,24.98,0.075,292.3,27.043,0.005,0.023,3.881,0.1282,15.63,0.0358,0.025,0.3589,0.028,7.47,0.005,2.08,0.2444,2.57,0.1142,5e-04,15.756,1300,62.01,205.6,26
"TOMB","TOMB.C0.20171121",2017-11-21 17:47:00,1.64,9.768,0.0286,0.3029,0.2,5e-04,91.74,3.604,0.2736,14.37,0.0666,305.7,27.898,0.005,0.025,3.627,0.13,16.67,0.0765,0.026,0.2343,0.027,7.57,0.005,1.01,0.3643,2.762,0.0991,5e-04,17.14,200,50.42,215.9,4
"TOMB","TOMB.C0.20171205",2017-12-05 17:00:00,0.814,9.86,0.0129,0.3292,0.2,5e-04,44.69,3.78,0.3664,28.95,0.0762,373.8,30.271,0.005,0.035,3.957,0.123,16.51,0.0806,0.039,0.3171,0.019,7.68,0.005,0.005,0.396,3.141,0.1166,5e-04,18.772,100,68.9,228.5,2
"TOMB","TOMB.C0.20171213",2017-12-13 17:50:00,0.712,4.756,0.0158,0.2796,0.186,5e-04,37.15,3.529,0.1374,44.05,0.0947,341.5,31.366,2.44,0.016,3.747,0.2196,12.14,0.0615,0.025,0.0987,0.015,7.57,0.005,0.45,0.179,2.718,0.1421,5e-04,13.797,500,32.97,185.2,10
"TOMB","TOMB.C0.20180109",2018-01-09 17:23:00,0.82,6.156,0.025,0.2882,0.18,5e-04,47.21,4.179,0.7623,16.87,0.1297,220.84,22.753,0.005,0.052,4.607,0.1248,13.2,0.0952,0.075,0.7078,0.036,7.57,0.005,0.59,0.4773,3.049,0.1843,0.032,10.212,200,37.84,155.7,4
"TOMB","TOMB.C0.20180124",2018-01-24 15:22:00,0.62,3.914,0.0178,0.2933,0.19,5e-04,32.64,4.728,0.6626,17.01,0.1301,171.21,18.113,0.005,0.01,4.991,0.1641,10.25,0.1045,0.012,0.621,0.04,7.48,0.005,0.76,0.3454,2.589,0.1931,0.042,9.261,400,27.46,173.6,8
"TOMB","TOMB.C0.20180129",2018-01-29 18:46:00,0.69,3.788,0.0185,0.3842,0.2,5e-04,34.65,4.436,0.6689,19.26,0.1148,164.21,16.944,0.005,0.003,4.796,0.1708,9.481,0.1215,0.004,0.6095,0.058,7.42,0.005,0.005,0.361,2.623,0.1622,0.005,10.03,800,24.22,165.8,16
"TOMB","TOMB.C0.20180219",2018-02-19 17:48:00,0.18,4.227,0.0147,0.3349,2.88,5e-04,9.97,6.047,0.4031,37.96,0.1705,139.2,16.527,0.005,0.001,6.604,0.124,8.062,0.088,0.011,0.349,0.017,6.9,0.005,0.005,0.1713,1.841,0.2491,0.033,7.651,3500,14.89,96.3,70
"TOMB","TOMB.C0.20180222",2018-02-22 17:25:00,0.62,2.375,0.0183,0.3359,2.81,5e-04,31.92,5.618,0.5329,6.6,0.1601,138.3,12.182,0.005,0.003,5.62,0.0342,7.866,0.1213,0.004,0.4963,0.017,6.73,0.005,0.99,0.221,1.514,0.2275,0.033,5.745,3100,15.99,97.5,62
"TOMB","TOMB.C0.20180321",2018-03-21 17:26:00,0.82,3.176,0.0215,0.3155,3.6,5e-04,46.28,4.987,0.5161,10.35,0.1404,160.2,16.752,0.005,0.022,5.295,0.0184,8.989,0.1379,0.024,0.4569,0.037,6.93,0.005,0.005,0.2683,1.664,0.2081,0.09,6.994,1400,19.46,113.41,28
"TOMB","TOMB.C0.20180327",2018-03-27 15:20:00,0.69,3.985,0.0235,0.3138,3.32,5e-04,37.15,8.108,1.567,10.91,0.0767,178.9,16.746,0.005,0,9.205,0.0183,9.348,0.0206,0.008,1.502,0.106,7.19,0.005,0.005,0.3495,1.485,0.1214,0.024,4.954,300,24.92,127.85,6
"TOMB","TOMB.C0.20180410",2018-04-10 15:47:00,0.76,2.0812,0.0165,0.2807,2.8213,5e-04,46.28,5.869,0.6144,7.5772,0.1984,151,18.6107,0.005,0.0457,5.885,0.0321,11,0.0168,0.2122,0.5048,0.072,7.03,0.005,0.0254,0.1806,1.3985,0.2814,0.2288,2.1406,3400,13.0679,106.9,68
"TOMB","TOMB.C0.20180412",2018-04-12 16:03:00,0.63,2.3492,0.0191,0.2943,3.3808,5e-04,34.68,5.372,0.6683,12.8762,0.2072,155.4,17.4313,0.005,0.0312,5.523,0.0358,9.803,0.0652,0.1369,0.5693,0.07,6.96,0.005,0.005,0.2488,1.4822,0.2897,0.3905,3.0658,2500,15.6446,109.9,50
"TOMB","TOMB.C0.20180417",2018-04-17 15:17:00,0.59,2.1985,0.0182,0.3502,3.283,5e-04,31.28,7.001,0.7401,13.9945,0.0612,142.5,17.8663,0.005,0.0334,7.043,0.0363,9.843,0.0888,0.2065,0.5732,0.043,6.98,0.005,0.005,0.1946,1.4382,0.0911,0.4864,2.0594,6500,14.2986,101.3,130
"TOMB","TOMB.C0.20180425",2018-04-25 15:42:00,0.62,3.3777,0.0152,0.3831,3.121,5e-04,35.62,4.602,0.5735,3.7589,0.1904,153.1,16.1746,0.005,0.0353,5.608,0.0269,9.014,0.0257,0.1339,0.4328,0.069,7.03,0.005,0.005,0.499,1.5178,0.2637,0.2845,0.219,0,21.7903,108.3,0
"TOMB","TOMB.C0.20180508",2018-05-08 15:45:00,0.621,3.676,0.019,0.286,2.7925,5e-04,34.85,4.202,0.6652,1.34,0.1083,140.2,14.7894,0.005,0.0018,4.271,0.0133,8.689,0.0988,0.0346,0.6087,0.024,7.44,0.005,0.005,0.2383,1.3961,0.1605,0.009,5.331,500,24.3544,99.41,10
"TOMB","TOMB.C0.20180515",2018-05-15 15:31:00,0.427,2.7267,0.0198,0.2729,2.6182,5e-04,22.64,4.093,0.5487,6.0621,0.1074,134.3,14.5249,0.005,0.023,5.571,0.037,8.685,0.092,0.1281,0.5811,0.016,7.12,0.005,0.005,0.2247,1.4798,0.1578,0.032,4.964,400,20.7853,95.63,8
"TOMB","TOMB.C0.20180619",2018-06-19 16:14:00,0.48,3.02,0.0316,0.2821,2.9571,5e-04,19.01,5.765,0.4459,15.6565,0.1845,130.69,13.946,0.005,0.0288,5.715,0.0192,0.8674,0.1091,0.0684,0.4642,0.019,7.25,0.005,3.1949,0.0457,1.558,0.2604,0.1428,7.018,700,18.327,91.483,14
"TOMB","TOMB.C0.20180724",2018-07-24 16:20:00,1.02,8.203,0.0195,0.3017,2.32,5e-04,55.67,4.13,0.4486,14.6964,0.1061,223.64,20.473,0.005,5e-04,4.205,0.0408,13.31,0.0546,0.033,0.3984,0.014,7.52,0.005,0.005,0.2131,1.849,0.1561,5e-04,10.86,500,44.1,155.7,10
"TOMB","TOMB.C0.20180816",2018-08-16 16:15:00,1.22,10.21,0.0229,0.3313,3.1664,5e-04,67.54,4.445,0.4669,16.9884,0.104,279.7,24.7695,0.005,0.0176,4.943,0.0161,16.21,0.0897,0.0527,0.3406,0.019,7.83,0.005,0.005,0.1253,1.657,0.1516,5e-04,17.68,700,63.48,196.51,14
"TOMB","TOMB.C0.20180821",2018-08-21 15:06:00,1.28,10.73,0.0266,0.2774,3.5608,5e-04,72.56,3.973,0.4004,16.1356,0.0998,280,24.953,0.005,0.0198,4.101,0.0427,16.32,0.0793,0.1107,0.3943,0.06,7.76,0.005,0.005,0.0921,1.751,0.1471,5e-04,17.74,800,63.57,198.21,16
"TOMB","TOMB.C0.20180918",2018-09-18 13:40:00,1.12,5.929,0.0324,0.2874,4.2503,5e-04,66.14,5.345,0.5639,9.85,0.1214,209.85,20.7136,0.005,0.0284,5.739,0.0314,14.04,0.0511,0.031,0.4188,0.024,7.57,0.005,0.005,0.1098,2.001,0.1824,0.0031,12,800,29.832,147.64,16
"TOMB","TOMB.C0.20181016",2018-10-16 14:00:00,1.62,7.085,0.0237,0.2744,4.3197,5e-04,95.73,4.578,0.679,27.59,0.0794,299.4,34.2398,0.005,0.0326,5.326,0.0315,16.35,0.0912,0.1866,0.5527,0.012,7.67,0.005,0.005,0.1916,2.78,0.125,5e-04,20.66,300,43.29,210.63,6
"TOMB","TOMB.C0.20181108",2018-11-08 16:15:00,1.69,7.203,0.0551,0.3185,2.9314,0.004,94.56,4.76,0.4884,13.42,0.0991,294.7,29.1668,0.005,0.0266,5.003,0.0056,16.18,0.1016,0.1373,0.4797,0,7.65,0.005,0.005,0.1218,5e-04,0.1442,0,19.51,800,47.67,210.96,16
"TOMB","TOMB.C0.20181119",2018-11-19 16:20:00,1.59,7.445,0.0594,0.3173,3.2,5e-04,61.48,4.713,0.813,15.58,0.1102,251.42,24.635,0.005,0.026,4.959,0.1445,14.92,0.1236,0.0871,0.7607,0.322,7.58,0.005,1.46,0.4356,1.881,0.1624,0.001,13.85,800,46.68,176.54,16
"TOMB","TOMB.C0.20181217",2018-12-17 16:57:00,0.73,4.195,0.055,0.2882,3.03,5e-04,34.06,5.722,0.5489,12.11,0.1392,137.4,15.135,0.005,0.016,5.862,0.0034,9.404,0.1197,0.2,0.5075,0.022,7.41,0.005,0.005,0.2807,1.228,0.2021,0.022,5.125,4500,22.27,97.41,90
"TOMB","TOMB.C0.20181218",2018-12-18 16:35:00,0.95,4.714,0.0551,0.2722,3.28,5e-04,53.71,5.643,0.8634,1.22,0.1219,145.11,15.362,0.005,0.006,6.574,0.0074,9.764,0.1532,0.1423,0.6585,0.03,7.44,0.005,0.005,0.3349,1.245,0.1783,0.09,5.686,2300,25.28,102.43,46
"TOMB","TOMB.C0.20190116",2019-01-16 17:00:00,1.11,4.895,0.0563,0.2982,5.57,5e-04,64.52,4.315,0.516,4.98,0.1408,185.21,20.926,0.005,0.01,4.524,0.066,8.161,0.0677,0.1702,0.4619,0.162,7.2,0.005,0.47,0.2463,2.424,0.1972,0.044,7.443,2900,30.45,131.11,58
"TOMB","TOMB.C0.20190122",2019-01-22 17:00:00,1.29,4.643,0.0571,0.3563,5.13,5e-04,71.35,4.115,0.6101,10.2,0.1304,210.91,25.463,0.005,0.047,4.242,0.095,9.755,0.0553,0.049,0.6429,0.742,7.45,0.005,0.005,0.2398,2.232,0.1794,0.098,8.667,4300,31.8,145.22,86
"TOMB","TOMB.C0.20190130",2019-01-30 16:00:00,0.86,4.652,0.0615,0.2759,4.57,5e-04,41.26,4.369,0.5227,9.33,0.0687,155.41,17.615,0.005,0.012,4.553,0.0859,7.347,0.1024,0.018,0.5218,0.061,7.37,0.005,1.34,0.2327,1.919,0.0971,0.033,5.793,2300,27.42,110.73,46
"TOMB","TOMB.C0.20190207",2019-02-07 17:03:00,0.76,3.789,0.0339,0.3029,4.7478,0.007,44.36,3.429,0.6116,1.5388,0.1401,122.38,13.1823,0.005,0.042,3.808,0.1096,7.113,0.093,0.0814,0.5612,0.325,7.27,0.005,0.55,0.301,1.427,0.1887,0.4761,5.239,1200,21.498,84.16,24
"TOMB","TOMB.C0.20190212",2019-02-12 15:30:00,0.59,3.24,0.0353,0.2867,3.9764,0.009,33.17,3.88,0.5552,6.3076,0.135,117.29,12.5526,0.005,0.0755,4.087,0.0939,7.038,0.0038,0.081,0.5119,0.162,7.23,0.005,0.24,0.286,1.338,0.1843,0.2834,5.301,1100,19.743,82.17,22
"TOMB","TOMB.C0.20190318",2019-03-18 15:50:00,0.72,3.365,7e-04,0.3103,3.15,0.003,41.72,5.273,0.6193,5.4483,0.0996,127.38,15.777,0.005,0.0247,4.815,0.0951,9.796,0.1014,0.357,0.5697,0.016,7.31,0.005,0.4825,0.2346,1.168,0.1425,0.0822,4.252,2200,19.806,90.54,44
"TOMB","TOMB.C0.20190320",2019-03-20 18:25:00,0.68,4.117,0,0.2723,3.1765,0.002,36.54,3.591,0.5646,8.1595,0.0808,132.74,14.7192,0.005,0.0172,3.949,0.1157,7.705,0.1106,0.204,0.5408,0.046,7.32,0.005,0.005,0.2943,1.168,0.1185,0.0881,4.79,1600,24.288,90.14,32
"TOMB","TOMB.C0.20190401",2019-04-01 16:30:00,0.68,3.708,0,0.2949,3.2098,0.001,39.94,3.794,0.4909,9.3761,0.018,137.85,14.8993,0.005,0.0186,4.08,0.0331,9.836,0.0504,0.022,0.4013,0.039,7.78,0.005,0.005,0.1581,1.104,0.0168,0.1757,6.6,300,21.966,97.41,6
"TOMB","TOMB.C0.20190403",2019-04-03 15:45:00,0.99,4.338,0,0.3271,3.0667,5e-04,52.69,4.048,0.4534,2.0063,0.0704,151.56,15.9699,0.005,5e-04,3.76,0.1165,10.24,0.0888,0.234,0.4074,0.037,7.36,0.005,0.005,0.2144,1.197,0.1061,0.0253,7.235,300,26.772,107.84,6
"TOMB","TOMB.C0.20190409",2019-04-09 15:27:00,0.89,3.428,0,0.335,2.5922,5e-04,50.27,3.601,0.4356,7.7896,0.0944,146.35,16.7729,0.005,0.012,4.139,0.0645,9.682,0.161,0.0852,0.3276,0.031,7.41,0.005,0.005,0.1169,1.136,0.1336,0.1192,7.467,1600,21.396,103.54,32
"TOMB","TOMB.C0.20190415",2019-04-15 16:15:00,0.91,2.565,0,0.3255,2.6245,5e-04,51.67,5.9,0.5081,0.9119,0.1379,118.67,14.4335,0.005,0.0299,6.289,0.084,8.34,0.0878,0.1828,0.4338,0.037,7.8,0.005,0.005,0.1347,1.291,0.1965,0.0569,4.817,4400,15.33,82.88,88
"TOMB","TOMB.C0.20190425",2019-04-25 16:02:00,0.73,2.62,0,0.2964,2.9532,0.001,37.67,5.371,0.4966,4.7622,0.169,106.94,12.5007,0.005,0.0343,5.903,0.0575,8.077,0.0956,0.1193,0.431,0.031,7.14,0.005,0.005,0.1482,1.205,0.2406,0.1758,4.518,1900,14.427,73.51,38
"TOMB","TOMB.C0.20190507",2019-05-07 16:25:00,0.84,2.814,0,0.3334,3.1248,5e-04,48.75,4.699,0.5833,0.31,0.0959,118.02,14.2922,0.005,0.0144,5.114,0.0671,9.079,0.1395,0.1335,0.5335,0.029,7.48,0.005,0.8279,0.2765,1.188,0.1442,0.0181,4.381,1300,16.569,81.69,26
"TOMB","TOMB.C0.20190521",2019-05-21 15:59:00,0.82,2.227,5e-04,0.3526,3.2716,0.003,47.15,5.638,0.593,3.7232,0.1447,107.52,13.7615,0.005,5e-04,6.433,0.0525,9.25,0.2939,0.3237,0.4474,0.045,7.65,0.005,0.005,0.0301,1.156,0.2118,0.1244,3.773,600,9.8147,76.25,12
"TOMB","TOMB.C0.20190611",2019-06-11 16:22:00,0.74,3.21,0,0.3227,2.1064,0.001,39.48,4.096,0.4225,7.3694,0.1037,124.58,13.9148,0.005,0.0091,4.334,0.0462,9.929,0.132,0.1279,0.379,0.034,7.79,0.005,0.005,0.088,1.103,0.1493,0.0825,5.507,800,18.72,88.12,16
"TOMB","TOMB.C0.20190709",2019-07-09 15:30:00,1.15,4.011,0.0084,0.3037,0.02,5e-04,62.58,4.63,0.3527,13.5584,0.1154,203.82,22.228,0.005,0.0071,4.751,0.0685,14.07,0.1321,0.1677,0.298,0.037,7.82,0.005,1.2528,0.0586,1.81,0.17,0.003,12.73,500,27.903,143.38,10
"TOMB","TOMB.C0.20190715",2019-07-15 16:37:00,1.42,4.756,2e-04,0.2399,0.2927,0.001,78.52,4.476,0.5515,3.8195,0.1117,230.69,23.2513,0.005,0.0193,4.962,0.0487,14.92,0.1428,0.2395,0.4839,0.038,7.47,0.005,3.0193,0.2958,2.193,0.1788,5e-04,15.67,500,36.06,160.54,10
"TOMB","TOMB.C0.20190813",2019-08-13 15:00:00,0.71,3.843,0,0.2804,3.2,0.002,39.11,4.857,0.381,15,0.1511,193.4,17.731,0.005,0.009,5.205,0.007,12.78,0.1255,0.08,0.384,0.056,7.83,0.005,0.73,0.1828,1.79,0.2118,0.095,9.303,900,NA,136.4,18
"TOMB","TOMB.C0.20190819",2019-08-19 16:00:00,1.31,5.363,0,0.2822,3.02,0.001,75.3,4.585,0.3789,5.01,0.1195,226.8,19.748,0.005,0.005,4.91,0.0197,13.3,0.1591,0.088,0.3485,0.017,7.72,0.005,0.005,0.1358,2.186,0.1811,0.01,15.28,1200,NA,159.4,24
"TOMB","TOMB.C0.20190910",2019-09-10 15:44:00,NA,NA,NA,0.2105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARIK","ARIK.SS.20170104",2017-01-04 16:00:00,NA,22.88,0.011,0.3135,29.569,0.064,447.62,3.76,NA,1.57,0.0643,753.9,79.7,0,0.001,NA,0.009,74.92,0.0919,NA,0.3667,0.031,7.86,0.005,1.4067,0.075,11.48,0.0969,0.033,31.28,NA,6.82,524.96,NA
"ARIK","ARIK.SS.20170118",2017-01-18 16:42:00,6.27,18.99,0.012,0.2812,24.352,0.046,354.67,4.281,0.292,6.59,0.1107,623.1,65.4,0,0,4.11,0.011,64.84,0.0889,0.002,0.3161,0.032,8,0.005,1.084,0.072,11.25,0.1545,0.046,25.64,0,7.39,432.15,0
"ARIK","ARIK.SS.20170207",2017-02-07 18:25:00,4.894,15.424,0.015,0.3643,19.5,0.037,291.59,3.675,0.2331,4.8905,0.0767,520.5,55.3865,5e-04,0.004,3.416,0,60.95,0.0922,0.009,0.2259,0.031,8.08,0.005,1.0917,0.023,7.82,0.1107,0.0203,19.7885,0,5.8564,363.21,0
"ARIK","ARIK.SS.20170214",2017-02-14 18:10:00,5.128,15.9165,0.016,0.3181,19.7305,0.0476,302.59,4.313,0.2707,5.3965,0.0884,553.7,57.116,5e-04,0.002,4.853,0.189,63.46,0.116,0.008,0.2432,0.035,8.01,0.005,1.1767,0.015,8.1958,0.1278,0.0238,20.83,0,5.3874,388.47,0
"ARIK","ARIK.SS.20170301",2017-03-01 19:10:00,5.603,17.4035,0.017,0.3476,22.219,0.0538,332.14,4.126,0.3322,5.2079,0.0806,575.26,62.8565,0.005,0.013,4.827,0.122,65.83,0.0681,0.018,0.0276,0.031,8.08,0.005,1.1749,0.012,9.1136,0.1197,0.0382,23.7595,4000,5.4194,403.58,4
"ARIK","ARIK.SS.20170314",2017-03-14 16:02:00,5.315,16.2683,0.008,0.312,21.8311,0.0615,315.69,3.96,0.2577,6.2176,0.095,545.69,59.7547,0.005,0.003,3.654,0,66.93,0.1032,0.004,0.2705,0.022,7.98,0.005,1.3287,0.005,6.2663,0.1355,0.3203,21.6736,100,4.7513,382.61,4
"ARIK","ARIK.SS.20170406",2017-04-06 15:40:00,6.41,19.583,0.03,0.3743,3.15,0.063,389.64,5.166,0.3593,6.22,0.1127,670.3,71.116,0.005,0.008,4.654,0.007,66.57,0.0835,0.011,0.3231,0.024,8.09,0,1.25,0,10.614,0.1692,0.027,29.843,200,4.03,463.7,8
"ARIK","ARIK.SS.20170412",2017-04-12 14:50:00,2.17,18.921,0.015,0.3302,2.74,0.041,131.56,5.228,0.389,75.9,0.0988,652.5,68.873,0.005,0.008,5.141,0,68.46,0.1001,0.012,0.3332,0.02,7.97,0,1.21,0.006,9.79,0.1501,0.039,28.294,0,95.84,454.9,0
"ARIK","ARIK.SS.20170418",2017-04-18 15:20:00,5.94,19.568,0.005,0.3428,7.22,0.037,358.47,4.971,0.4375,12.58,0.1253,672.4,70.764,0.005,0.027,4.823,0,70.25,0.103,0.032,0.4067,0.02,8.02,0,1.28,0,10.146,0.1839,0.031,28.873,0,13.56,469.3,0
"ARIK","ARIK.SS.20170426",2017-04-26 17:37:00,6.158,18.082,0.006,0.7734,22.504,0.0041,367.496,5.399,0.3843,0.2659,0.1261,609.84,65.124,0.9012,0.0195,5.582,0.054,68.06,0.1543,0.023,0.3459,0.021,8,0,0.005,0.004,10.178,0.1851,0.0247,24.847,0,3.0198,438.12,0
"ARIK","ARIK.SS.20170502",2017-05-02 17:36:00,5.725,17.454,0.006,0.2858,21.918,0.0018,346.112,5.033,0.3137,4.1579,0.1202,576.31,63.727,0.005,0.0155,5.219,0.041,66.1,0.1054,0.018,0.3731,0.019,8.12,0,1.1242,0.001,10.291,0.178,0.027,24.303,0,3.8184,405.28,0
"ARIK","ARIK.SS.20170516",2017-05-16 15:40:00,6.048,18.338,0.008,0.3343,21.238,6e-04,363.214,5.944,0.3237,4.1864,0.1443,610.47,66.814,0.005,0.0155,5.623,0.031,71.65,0.0374,0.017,0.3549,0.012,8.02,0,1.2233,0,9.8576,0.2127,0.034,24.201,300,2.357,431.63,12
"ARIK","ARIK.SS.20170606",2017-06-06 16:20:00,6.12,18.332,0.01,0.3397,21.43,0.001,369.57,6.635,0.3737,3.59,0.1506,620.6,67.083,0.005,0.022,6.098,0.035,69.03,0.1264,0.024,0.3732,0.002,8.02,0,1.27,0.018,9.99,0.2193,5e-04,25.586,100,2.11,430.8,4
"ARIK","ARIK.SS.20170905",2017-09-05 17:45:00,5.947,22.387,0.0261,0.3033,8.1018,0.0128,327.15,5.144,0.4644,8.0015,0.1066,584.2,44.622,0.005,0.0247,5.206,0.043,77.8,0.1055,0.031,0.3817,0.028,7.79,0,1.4634,0.0193,12.3,0.1615,0.0253,32.382,900,7.8177,409.21,18
"ARIK","ARIK.SS.20171107",2017-11-07 16:40:00,4.81,19.249,0.024,0.4127,0.69,5e-04,274.56,5.487,0.2476,13.37,0.1192,561.2,48.023,3.647,0.012,5.223,0.1173,81.4,0.0642,0.014,0.1843,0.01,7.96,0.005,2.8852,0.0261,10.817,0.1782,5e-04,22.29,300,9.0851,393.7,6
"ARIK","ARIK.SS.20171130",2017-11-30 16:54:00,5.43,18.385,0.014,0.4566,0.65,5e-04,326.94,4.215,0,7.64,0.0819,576.4,62.469,0.005,0.022,4.237,0.1154,76.4,0.1248,0.026,0,0.01,7.85,0.005,2.6142,7e-04,9.135,0.1263,5e-04,19.446,100,2.3571,405.9,2
"ARIK","ARIK.SS.20180104",2018-01-04 17:12:00,6.24,19.631,0.0214,0.3469,0.63,5e-04,355.67,4.218,0.3561,4.8,0.0887,623.17,69.27,0.005,0.026,3.75,0.1102,75.05,0.0894,0.028,0.2874,0.045,7.89,0.005,0.005,0.0955,9.661,0.1323,0,18.961,0,7.42,435.1,0
"ARIK","ARIK.SS.20180118",2018-01-18 16:24:00,6.19,18.901,0.0135,0.3737,0.61,5e-04,361.24,3.313,0.2424,3.26,0.0697,605.22,68.036,0.005,0.001,3.403,0.0875,75.22,0.1211,0.002,0.207,0.059,7.95,0.005,0.005,0.0457,9.08,0.1059,5e-04,18.234,0,0.39,425.4,0
"ARIK","ARIK.SS.20180207",2018-02-07 17:30:00,4.95,16.261,0.0121,0.3063,20.56,5e-04,294.12,4.151,0.2463,16.98,0.0785,569.3,60.971,0.005,0.007,4.046,0.0862,67.75,0.1172,0.009,0.2462,0.071,7.95,0.005,1.87,0.0201,8.3,0.1141,5e-04,21.79,0,6.75,397.4,0
"ARIK","ARIK.SS.20180215",2018-02-15 15:51:00,4.73,14.743,0.0111,0.3341,18.22,5e-04,281.1,3.607,0.1404,10.09,0.0867,544.8,56.031,0.005,0.002,3.687,0.091,63.45,0.0787,0.003,0.1417,0.05,7.92,0.005,1.3,0.0186,7.396,0.1236,5e-04,19.936,500,5.96,379.3,10
"ARIK","ARIK.SS.20180228",2018-02-28 15:39:00,4.83,14.684,0.019,0.3289,17.58,5e-04,287.56,3.569,0.2045,1.74,0.1054,549,54.639,0.005,0.004,3.555,0,66.56,0.022,0.005,0.2212,0.004,7.77,0.005,2.73,2.5479,7.154,0.1523,5e-04,19.774,0,5.44,385.7,0
"ARIK","ARIK.SS.20180306",2018-03-06 16:01:00,6.18,16.611,0.0163,0.3574,20.55,5e-04,346.12,4.109,0.1675,7.04,0.0995,567.8,67.885,0.005,0.014,4.124,0,67.51,0.1082,0.0304,0.1406,0.007,7.73,0.005,0.005,0.0045,8.938,0.1375,0.001,22.476,0,5.6,398.7,0
"ARIK","ARIK.SS.20180313",2018-03-13 14:20:00,5.86,17.41,0.0156,0.3266,19.8,5e-04,345.62,4.323,0.1723,5.81,0.1139,580.4,66.376,0.005,0.007,4.299,0,69.05,0.0207,0.008,0.1529,0.075,7.49,0.005,0.005,0.0016,8.807,0.1693,5e-04,23.314,0,7.69,410.8,0
