"uid","recorduid","domainID","siteID","namedLocation","collectedBy","startDate","collectDate","streamStage","streamStageUnits","handheldDeviceID","velocitySensorID","filterParamTime","stationEntryTest","flowCalculation","waterEdge","totalDischarge","totalDischargeUnits","samplingProtocolVersion","averageVelocityUnits","waterDepthUnits","tapeDistanceUnits","flowCalcQF","dischargeUnitsQF","streamStageUnitsQF","averageVelocityUnitsQF","waterDepthUnitsQF","tapeDistanceUnitsQF","lowVelocityFinalQF","dataQF"
"7d4b58d3-31b8-4287-a666-b54801679218","f5b864c9-8d88-45c3-a282-3267d5182860","D17","TECR","TECR.AOS.discharge","ZL","2017-06-07T07:17Z","2017-06-07T07:17Z",0.47,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",269.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,14,NA
"86305797-2001-4b06-b39d-3f94e8fe7b68","d4e70c04-277d-455e-b7d2-75dc7aa71f03","D17","TECR","TECR.AOS.discharge","ZL","2017-06-21T17:27Z","2017-06-21T17:27Z",0.4,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",118.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,14,NA
"7f90ccc7-01f0-4fe5-84bf-cc41a6ccb6f3","7cfd5b2e-c82b-4675-9ea4-2d28a26ec985","D17","TECR","TECR.AOS.discharge","ZL","2017-07-19T18:26Z","2017-07-19T18:26Z",0.32,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",41.87,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"097e323c-be83-4e24-88f6-2b45836df061","e8d14a4e-4e71-4051-91e6-ef757853afe0","D17","TECR","TECR.AOS.discharge","ZL","2017-08-17T20:19Z","2017-08-17T20:19Z",0.29,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",24.22,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"5e9fefd4-d6c2-4455-931d-11ed365dd310","aa46b405-9c7c-41b9-a21c-9727f2503034","D17","TECR","TECR.AOS.discharge","ZL","2017-08-29T17:57Z","2017-08-29T17:57Z",0.28,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",16.47,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,29,NA
"de4f7fa3-de14-45bd-b926-0402027e84ee","ed581fa9-a263-47a2-8e5b-8bbddd9504f6","D17","TECR","TECR.AOS.discharge","ZL","2017-09-11T18:57Z","2017-09-11T18:57Z",0.28,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",9.89,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,30,NA
"6fa61305-636f-48d8-bf08-16533454d3ea","d88bfea9-4f31-4a3f-aee5-e7dcf451a381","D17","TECR","TECR.AOS.discharge","ZL","2017-09-26T18:29Z","2017-09-26T18:29Z",0.28,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",10.26,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,38,NA
"f5202bae-7459-4646-ad43-7b49217c8c5a","4509c10b-b3d9-404d-b701-7992c65d41aa","D17","TECR","TECR.AOS.discharge","ZL","2017-10-10T18:20Z","2017-10-10T18:20Z",0.28,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",10.21,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,38,NA
"8b589d59-8d43-4413-8393-a1505d89d9dc","29860e7e-e599-4243-8011-d179914af32c","D17","TECR","TECR.AOS.discharge","ZL","2017-10-23T17:18Z","2017-10-23T17:18Z",0.3,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",3.15,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,71,NA
"db8dda41-309b-4ad2-9a94-8baba1c53792","03bdea91-2892-4961-bcf5-1891158d956d","D17","TECR","TECR.AOS.discharge","ZL","2017-11-09T19:16Z","2017-11-09T19:16Z",0.3,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",8.32,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,43,NA
"b95a4f1d-b600-461a-a4f1-3e1264eaad47","34646467-f577-4eb7-8535-361d9752331e","D17","TECR","TECR.AOS.discharge","ZL","2017-11-21T18:30Z","2017-11-21T18:30Z",0.28,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",18.51,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,29,NA
"1ce80cf7-8fac-4f31-82d8-74a8c363d9df","1f9d9530-30a0-4d78-9ca7-6298fa9ec908","D17","TECR","TECR.AOS.discharge","ZL","2017-12-04T18:31Z","2017-12-04T18:31Z",0.27,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",9.09,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,43,NA
"cbfa5308-540b-4936-bc9e-ccd885d0d7d2","4699d312-8760-46b8-a6ad-7782789b2ea7","D17","TECR","TECR.AOS.discharge","ZL","2017-12-18T18:22Z","2017-12-18T18:22Z",0.27,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",8.49,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,52,NA
"92a1fff1-be36-4bd4-b44c-7ac401a7d222","4937204e-2067-4e83-abc6-0c91819c8639","D17","TECR","TECR.AOS.discharge","AU","2018-01-11T19:08Z","2018-01-11T19:08Z",0.3,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",27.91,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"532fe8ba-0035-463a-8050-2525e73dec3e","0ade27e7-f572-4109-9c6d-29eee7676881","D17","TECR","TECR.AOS.discharge","ZL","2018-01-22T19:28Z","2018-01-22T19:28Z",0.27,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",11.88,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,43,NA
"7c8a0be7-1506-44f7-8eb5-b0ec732ab961","787dd437-d33e-43d8-ade2-5211c230bd99","D17","TECR","TECR.AOS.discharge","JAS","2018-02-05T08:08Z","2018-02-05T08:08Z",0.26,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Left edge water",22.84,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,24,NA
"dfe7daa2-da6d-46b9-8d22-b5b3690a80bc","aef91139-4bb5-445a-b96f-337828aa75f3","D17","TECR","TECR.AOS.discharge","ZL","2018-03-20T18:41Z","2018-03-20T18:41Z",0.29,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",20.43,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,14,NA
"044cd125-1244-4187-80e6-bb715e417730","a704f9f0-3052-48e5-9f37-a936ac3decea","D17","TECR","TECR.AOS.discharge","ZL","2018-04-04T07:59Z","2018-04-04T07:59Z",0.4,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Left edge water",80.55,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,24,NA
"6faa2c07-2f82-4e5c-a6dc-54d627c0c32f","8fa59e43-4c69-47f1-b509-9c67684fe40b","D17","TECR","TECR.AOS.discharge","ZL","2018-04-18T17:04Z","2018-04-18T17:04Z",0.42,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",105.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,24,NA
"56494828-f651-40e6-899d-a69a4b984e0b","408238cc-54a6-4cee-a535-f3a67f3ed17c","D17","TECR","TECR.AOS.discharge","HB","2018-05-16T07:17Z","2018-05-16T07:17Z",0.36,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Left edge water",20.8,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,29,NA
"0c06c162-a2af-4727-9f30-6efa42c5517e","9845b24f-f58a-4118-9654-9266f2ca3156","D17","TECR","TECR.AOS.discharge","EC","2018-05-31T07:41Z","2018-05-31T07:41Z",0.34,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",23.57,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,20,NA
"3bf9ecb1-ff8c-4952-94ae-68dbca1e6db7","ab578f9b-8791-4a88-8c7c-12b2bbd1afb1","D17","TECR","TECR.AOS.discharge","JSJ","2018-06-11T17:22Z","2018-06-11T17:22Z",0.32,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",38.23,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,24,NA
"ee19d486-eb37-400e-8592-593a08707e1c","6778e06a-2734-4c7a-851d-5f468b37bea2","D17","TECR","TECR.AOS.discharge","JSJ","2018-06-25T17:34Z","2018-06-25T17:34Z",0.3,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",27.36,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"38ae1e27-fb88-4a18-aca7-d3847d4b47b5","080cc775-8bf5-46fe-8e22-2f3d0208c064","D17","TECR","TECR.AOS.discharge","ZL","2018-07-09T16:39Z","2018-07-09T16:39Z",0.3,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",21.24,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,19,NA
"969a04ff-51b2-44e5-8961-ab7fd1272929","a9507e0a-b388-463a-afc4-403840b14913","D17","TECR","TECR.AOS.discharge","HB","2018-08-20T17:28Z","2018-08-20T17:28Z",0.26,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",8.94,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,41,NA
"da10974c-38b7-486c-808a-ad513867096e","b8a70e79-6b15-4a02-b354-ae37004705db","D17","TECR","TECR.AOS.discharge","HB","2018-09-04T16:48Z","2018-09-04T16:48Z",0.26,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",7.16,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,52,NA
"26606648-dcef-4a83-9a17-03670b04f9ed","18fe186e-a318-478a-84c1-8ffc6f7f6ba0","D17","TECR","TECR.AOS.discharge","EC","2018-09-19T17:04Z","2018-09-19T17:04Z",0.26,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",9.43,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,42,NA
"435cf212-0031-468c-9fae-b76004167837","8d26aa4b-fc94-4426-9002-1b8d18555817","D17","TECR","TECR.AOS.discharge","FJ","2018-10-01T17:12Z","2018-10-01T17:12Z",0.26,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",7.38,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,52,NA
"b5d585a7-db4d-4470-a382-fa90ea921611","e44de160-8a1f-4c76-a739-238a3a71f858","D17","TECR","TECR.AOS.discharge","HB","2018-10-31T17:24Z","2018-10-31T17:24Z",0.27,"meter",337384,170860338166,30,"Non-fixed","Mid-section","Right edge water",4.64,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,52,NA
"a6e3087b-d378-4cdb-88d9-a8541f495449","ca831270-3d55-4a9e-87a0-d5e2f63db15d","D17","TECR","TECR.AOS.discharge","ZL","2018-11-20T08:19Z","2018-11-20T08:19Z",0.18,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",1.72,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,65,NA
"bd9d3810-d4f7-44c6-9706-e7677c5c562b","dac95ffb-cd78-4c6e-b043-21152f1cbf14","D17","TECR","TECR.AOS.discharge","ZL","2018-11-27T18:44Z","2018-11-27T18:44Z",0.19,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",7.69,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,46,NA
"5b6bf6ff-dd5e-47e4-9fa4-893b68eddbc7","0ce3b1cd-6a93-46df-81ef-a7769a72fc05","D17","TECR","TECR.AOS.discharge","EC","2018-12-06T21:54Z","2018-12-06T21:54Z",0.19,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",21.8,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"2fb62a46-8867-4926-8f04-0847616af540","48cbf323-3642-419b-a52b-d4cb38f6866e","D17","TECR","TECR.AOS.discharge","HB","2018-12-11T19:34Z","2018-12-11T19:34Z",0.19,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",10.11,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,10,NA
"eb0850a3-9ce7-48c8-babc-f5f62e8d3371","02a9f044-f9af-4573-9593-8d1418c64d73","D17","TECR","TECR.AOS.discharge","EC","2018-12-27T08:56Z","2018-12-27T08:56Z",0.18,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",11.24,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"4e4eba5b-48af-4217-8e2b-fa031396be72","536280be-f391-4f8f-9ce3-ce3d06586c0b","D17","TECR","TECR.AOS.discharge","ZL","2019-01-10T08:22Z","2019-01-10T08:22Z",0.19,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",13.62,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,9,NA
"93787304-469f-4a3a-9c8a-1371ba7120e9","2df991ea-9735-45a8-9781-e026d964fadf","D17","TECR","TECR.AOS.discharge","HB","2019-01-23T18:58Z","2019-01-23T18:58Z",0.18,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",19.36,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"f49ba72b-b7ac-4868-90cb-d83f7d0c4144","c1dc473f-bda7-4dcc-a819-063bc9f52476","D17","TECR","TECR.AOS.discharge","EC","2019-03-19T16:43Z","2019-03-19T16:43Z",0.25,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Left edge water",51.12,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,5,NA
"7606e867-3187-4fa3-851c-968c57b735f2","ea852689-784f-4e09-a4e5-7b86dc0eed47","D17","TECR","TECR.AOS.discharge","HB","2019-04-16T17:36Z","2019-04-16T17:36Z",0.31,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",102.7,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"6845b8ba-dfd4-4a56-81ba-516b78bcaa2c","260db22a-b570-4212-bc0f-a34f81cdb696","D17","TECR","TECR.AOS.discharge","EC","2019-05-01T20:02Z","2019-05-01T20:02Z",0.42,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",277.9,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"152dd573-3201-4b15-83ec-a52eab96e77f","2fd2405e-6a3b-4563-8760-a7a93e54dad8","D17","TECR","TECR.AOS.discharge","MM","2019-05-14T20:03Z","2019-05-14T20:03Z",0.49,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",408.3,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"07d06bc9-839b-44c6-8d0e-740e48b2ca7c","0dc2bb09-530f-447b-9048-1dd62a927d5d","D17","TECR","TECR.AOS.discharge","TG","2019-05-29T07:01Z","2019-05-29T07:01Z",0.4,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",226.1,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"4faf85b7-09b2-4286-a51f-89f43a92adc8","a15f4b78-0c6c-477a-998e-1010c99b7233","D17","TECR","TECR.AOS.discharge","MM","2019-05-31T17:55Z","2019-05-31T17:55Z",0.41,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",257.1,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,3,NA
"cca06d9d-db8c-4ed8-8138-831378f26ff8","6ff1afb8-750e-431a-933a-e86027dc5ed4","D17","TECR","TECR.AOS.discharge","EC","2019-06-11T18:50Z","2019-06-11T18:50Z",0.44,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",331,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"a98fb047-998d-4ff5-b87c-f6fe433faaa6","6bd87404-ca6a-4989-8d87-9307864f4ee5","D17","TECR","TECR.AOS.discharge","MEM","2019-06-25T17:13Z","2019-06-25T17:13Z",0.34,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",152.2,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"92344bc0-7f28-4e8b-9294-85d55ff5379f","fa218b4e-49c2-46fc-9ab3-cbfddd987d93","D17","TECR","TECR.AOS.discharge","MEM","2019-07-10T18:10Z","2019-07-10T18:10Z",0.28,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",84.61,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"31633010-4eb7-4061-ae7e-87f96a0a56af","5aaa2688-5785-434d-903f-30d9108a21ea","D17","TECR","TECR.AOS.discharge","MEM","2019-07-24T16:31Z","2019-07-24T16:31Z",0.24,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",58.21,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"035dc163-991c-47c4-9e55-f9b39cff1348","0807aba8-730c-47f6-affa-18b741affa46","D17","TECR","TECR.AOS.discharge","EC","2019-08-07T17:36Z","2019-08-07T17:36Z",0.22,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",41.33,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"36c6b37c-fcff-483a-a741-d3c8f884f5e9","4e9b9482-3049-40b2-bc5b-ec31a138e838","D17","TECR","TECR.AOS.discharge","JCL","2019-08-19T21:02Z","2019-08-19T21:02Z",0.21,"meter",337384,170860338166,10,"Non-fixed","Mid-section","Right edge water",28.26,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"4711ce60-c973-43d8-b1f6-222a7e2489e5","f8d87bd8-f774-4d4b-8b16-34c95db95676","D17","TECR","TECR.AOS.discharge","MEM","2019-09-03T22:04Z","2019-09-03T22:04Z",0.19,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",19.85,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,9,NA
"9eccabda-bd30-4135-bbbd-ede241f839d8","f5a39756-3c9c-4e6d-8c0f-60bda9bcfd00","D17","TECR","TECR.AOS.discharge","MLM","2019-09-18T16:33Z","2019-09-18T16:33Z",0.19,"meter",337384,170860338166,40,"Non-fixed","Mid-section","Right edge water",21.8,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"5d186bf6-c946-4a7f-91ee-319543bbfe35","744de505-dde4-42fe-97ac-04bc58f56135","D18","OKSR","OKSR.AOS.discharge","AHUFF","2016-07-14T19:25Z","2016-07-14T19:25Z",0.5,"meter",337066,161370337888,30,"Non-fixed","Mid-section","Left edge water",0.89,"cubicMetersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,1,0,0,0,0,0,NA
"b3c87677-b38f-46c2-8a50-705fbf211e7a","21cfa77c-269e-4c43-b566-71b093713783","D18","OKSR","OKSR.AOS.discharge","AHUFF","2016-07-26T21:23Z","2016-07-26T21:23Z",0.52,"meter",337066,161370337888,30,"Non-fixed","Mid-section","Right edge water",0.51,"cubicMetersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,1,0,0,0,0,0,NA
"3dbbc190-795f-493b-ae67-8c9acc78d370","d51bebcc-80ad-401b-92f9-107db9cca2f1","D18","OKSR","OKSR.AOS.discharge","JM","2016-08-15T23:17Z","2016-08-15T23:17Z",0.56,"meter",337066,161370337888,10,"Non-fixed","Mid-section","Right edge water",0.75,"cubicMetersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,1,0,0,0,0,0,NA
"70c73d8b-51a4-4888-913c-31deb611b9b9","4a80e8d3-949f-4318-8a59-6523d54c81fd","D18","OKSR","OKSR.AOS.discharge","EB","2016-08-23T21:25Z","2016-08-23T21:25Z",0.68,"meter",337066,161370337888,10,"Non-fixed","Mid-section","Right edge water",1.74,"cubicMetersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,1,0,0,0,0,0,NA
"2c2e3066-64c2-4822-98f8-11ad03ca21a1","e365cd69-7ae0-4210-ae66-68983abd3803","D18","OKSR","OKSR.AOS.discharge","AHUFF","2016-09-07T21:58Z","2016-09-07T21:58Z",0.56,"meter",337066,161370337888,10,"Non-fixed","Mid-section","Right edge water",727.3,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"7b52aa81-f297-4520-9568-347d06fb8e4a","48ccfe61-8c30-4647-b5e5-0ae978f043e5","D18","OKSR","OKSR.AOS.discharge","AHUFF","2016-09-09T00:46Z","2016-09-09T00:46Z",0.55,"meter",337066,161370337888,10,"Non-fixed","Mid-section","Right edge water",728,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"9b25898e-5e1e-4404-99b4-b911ac0f083c","3678d25f-28df-4115-89a1-a3c82ffaeebb","D18","OKSR","OKSR.AOS.discharge","AHUFF","2016-09-09T21:25Z","2016-09-09T21:25Z",0.56,"meter",337066,161370337888,10,"Non-fixed","Mid-section","Right edge water",754.9,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"1ebf22e7-ab0b-4261-bb28-0efa57a2cecd","2fa3a22c-ee6b-44b0-abc7-40fc1600f4b8","D18","OKSR","OKSR.AOS.discharge","AHUFF","2016-09-12T00:00Z","2016-09-12T00:00Z",0.71,"meter",337066,161370337888,10,"Non-fixed","Mid-section","Right edge water",2015,"litersPerSecond","NEON.DOC.001085vC","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"10f2e351-51ae-4af7-a55e-37205133e85e","2c39b22c-9346-4e9f-83ab-5b888da79b78","D18","OKSR","OKSR.AOS.discharge","JM","2017-06-06T23:36Z","2017-06-06T23:36Z",0.68,"meter",337363,170470338145,30,"Non-fixed","Mid-section","Right edge water",1623,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"f1a0c62c-cbd3-4d6a-a454-e1bbed31fdf4","cda9a411-aedf-4f86-b753-fa7ec435b904","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-06-13T19:33Z","2017-06-13T19:33Z",0.6,"meter",337363,170470338145,30,"Non-fixed","Mid-section","Right edge water",611.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"dd8d4be3-0ea1-4510-b98d-1e983c0ff1a6","170fb253-7526-4b08-ade4-58c5a3a4928f","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-06-20T21:07Z","2017-06-20T21:07Z",0.6,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",401.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"66b1848b-4926-41c2-a103-ba6e3aa97b13","bc756e62-0c44-4457-bb7c-534addac2926","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-06-21T23:54Z","2017-06-21T23:54Z",0.6,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",414,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"d640a6c9-d4e4-4ea0-908d-0270e3cab17d","99cec49b-0626-4a7b-ab9d-78bedc738fef","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-06-27T08:32Z","2017-06-27T08:32Z",0.6,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",262.9,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"3ed4bebd-3d40-4b92-a2a6-7cb43e69d777","1cc0cea0-a8a9-4acd-8424-a5c6bc1aec6a","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-07-03T22:19Z","2017-07-03T22:19Z",0.23,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",228.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"dade29b4-b5f5-4638-ab46-657aa7494a97","9240e0fa-b43f-46a9-a40a-727db0a86579","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-07-07T22:46Z","2017-07-07T22:46Z",0.23,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",214.7,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"fa0197c7-fac7-4dac-bae1-265e31134fe6","14c849d3-1b01-4bf8-b5ea-a9bfeab27f95","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-07-11T21:18Z","2017-07-11T21:18Z",0.21,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",146.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"6a1b5937-cd16-49b3-b09a-73bb5b61ee9e","5cd5de20-32cf-4701-a4b9-eb25a5e5d107","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-07-18T21:48Z","2017-07-18T21:48Z",0.3,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",524.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,4,NA
"062d82d2-bf35-496d-877e-c35fb781c525","cf8fabdb-168f-450b-865f-57f7a9a57d5c","D18","OKSR","OKSR.AOS.discharge","AE","2017-07-21T21:08Z","2017-07-21T21:08Z",0.48,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",2305,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
"002b2699-7f22-401c-b288-27968bc3ffd7","a2784b91-baf8-4f19-82b9-10fe99f0812c","D18","OKSR","OKSR.AOS.discharge","HMASTERS","2017-08-01T08:07Z","2017-08-01T08:07Z",0.36,"meter",337066,161370337887,10,"Non-fixed","Mid-section","Right edge water",968.4,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter",0,0,0,0,0,0,0,NA
