"uid","recorduid","domainID","siteID","namedLocation","collectedBy","startDate","collectDate","streamStage","streamStageUnits","handheldDeviceID","velocitySensorID","filterParamTime","stationEntryTest","flowCalculation","waterEdge","totalDischarge","totalDischargeUnits","samplingProtocolVersion","averageVelocityUnits","waterDepthUnits","tapeDistanceUnits","flowCalcQF","dischargeUnitsQF","streamStageUnitsQF","averageVelocityUnitsQF","waterDepthUnitsQF","tapeDistanceUnitsQF","lowVelocityFinalQF","waterYearToInclude","waterYearToIncludeNotes","dataQF","publicationDate"
"cc081dc8-32bd-42de-8a82-93e700da7aa1","42f3a3b3-4282-4ded-bdd4-b0b52db07b95","D13","COMO","COMO.AOS.discharge","BN",2017-06-29 15:26:00,2017-06-29 15:26:00,0.59,"meter","6.05630615558826e-313","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",158.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,38,NA,NA,NA,"20200414T141144Z"
"e52e5df3-3400-4fe6-a02c-646ba448a3d4","c76a581c-c9d6-4899-a5a6-2d077b324c4d","D13","COMO","COMO.AOS.discharge","NSTURM",2017-07-06 16:12:00,2017-07-06 16:12:00,0.53,"meter","122581001261","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",105.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,8,NA,NA,NA,"20200414T141140Z"
"19c5cc5b-6155-47a6-91cf-750ee5403f8b","5561ff6e-7063-4246-adae-56f2497a9609","D13","COMO","COMO.AOS.discharge","RSHOW",2017-07-06 16:26:00,2017-07-06 16:26:00,0.53,"meter","122581001261","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",105.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,9,NA,NA,NA,"20200414T141140Z"
"78f569d0-a742-4ad4-97b6-a922dce94c82","f6eef304-1405-4c79-ab4a-5c56d228ec11","D13","COMO","COMO.AOS.discharge","RSHOW",2017-07-10 16:01:00,2017-07-10 16:01:00,0.5,"meter","122581001261","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",74.86,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T141140Z"
"f35b1cfe-5991-40b4-9b16-abbcc5f7fbaf","5f694e84-b646-45a6-8a43-11d2b731f515","D13","COMO","COMO.AOS.discharge","NSTURM",2017-07-10 16:41:00,2017-07-10 16:41:00,0.5,"meter","122581001261","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",85.69,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T141140Z"
"de4501ae-6f60-43da-baee-6eece3e4e905","2a9825f5-49e2-4116-8110-4b156a8897d4","D13","COMO","COMO.AOS.discharge","NSTURM",2017-07-17 16:23:00,2017-07-17 16:23:00,0.43,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",34.02,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,19,NA,NA,NA,"20200414T141140Z"
"28ba8599-c956-42dc-b51c-387b4de84c2a","bdb5f4d3-bb02-4423-9e16-1e4df0c6b6ba","D13","COMO","COMO.AOS.discharge","RSHOW",2017-07-17 16:44:00,2017-07-17 16:44:00,0.43,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",36.76,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,5,NA,NA,NA,"20200414T141140Z"
"fa825a13-e723-4804-a7ef-be73f4804709","e3a44303-2be1-4a83-8b41-e1ed982581c5","D13","COMO","COMO.AOS.discharge","NSTURM",2017-07-25 16:00:00,2017-07-25 16:00:00,0.37,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",18.43,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,5,NA,NA,NA,"20200414T141140Z"
"31d97992-757e-4cf7-89d5-0019fdacaae0","8860062e-4fb2-439f-892b-0e616db2ae94","D13","COMO","COMO.AOS.discharge","NSTURM",2017-08-02 15:22:00,2017-08-02 15:22:00,0.34,"meter","122581001261","7.53105932217872e-313",10,"Non-fixed","Mid-section","Right edge water",10.21,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,5,NA,NA,NA,"20200414T143114Z"
"d9c9c068-8bf6-42b5-9996-e30ba48eac6c","ef16891a-ded4-4135-b223-246d245aca2b","D13","COMO","COMO.AOS.discharge","RSHOW",2017-08-08 15:51:00,2017-08-08 15:51:00,0.42,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",35.81,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,10,NA,NA,NA,"20200414T143114Z"
"53403173-5b8f-48d8-9c90-53de047a5cf6","8ac0a90b-ec96-4c29-a448-fd5dfadbf0a8","D13","COMO","COMO.AOS.discharge","JSWENSON",2017-08-22 15:58:00,2017-08-22 15:58:00,0.31,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",5.19,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,31,NA,NA,NA,"20200414T143114Z"
"098ce75d-fbf9-43dc-a278-e1ddf3565a60","4f067f1b-da0f-457c-9872-2c7ee8f70c43","D13","COMO","COMO.AOS.discharge","RSHOW",2017-09-07 17:35:00,2017-09-07 17:35:00,0.27,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",2.83,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,29,NA,NA,NA,"20200414T140107Z"
"30d33434-6c17-4de9-92b2-7e1bc34f5254","cff0a501-4728-416d-83e0-1f594f6876b3","D13","COMO","COMO.AOS.discharge","RICKY_",2017-09-11 16:07:00,2017-09-11 16:07:00,0.27,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",4.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,24,NA,NA,NA,"20200414T140107Z"
"71b0fb10-1815-496a-8f20-56d46b243553","c557d707-9feb-4e70-9197-b0ab62f14020","D13","COMO","COMO.AOS.discharge","JSWENSON",2017-09-25 16:42:00,2017-09-25 16:42:00,0.29,"meter","336859","6.55428970124061e-313",10,"Non-fixed","Mid-section","Right edge water",3.14,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,30,NA,NA,NA,"20200414T140107Z"
"7fc90b19-44e7-4d6e-8b02-65084ee12861","a6134d61-1f7c-448b-bf84-86bbb81e80a9","D13","COMO","COMO.AOS.discharge","RSHOW",2017-10-19 15:59:00,2017-10-19 15:59:00,0.27,"meter","336859","7.53105932217872e-313",10,"Non-fixed","Mid-section","Right edge water",2.73,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,38,NA,NA,NA,"20200414T133308Z"
"8335a3d4-0d83-4fea-b2f7-816326804f0e","0ebe3c23-505c-453b-8c7f-6741185b6d23","D13","COMO","COMO.AOS.discharge","RSHOW",2017-10-25 06:29:00,2017-10-25 06:29:00,0.27,"meter","122581001261","6.55428970124061e-313",15,"Non-fixed","Mid-section","Right edge water",3.14,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,5,NA,NA,NA,"20200414T133308Z"
"9922d033-6947-4702-bf16-96f0b183f729","cc8e3e08-8f26-43de-9873-68fdcb6c8426","D13","COMO","COMO.AOS.discharge","HSCHARTEL",2018-06-04 17:05:00,2018-06-04 17:05:00,0.65,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",234.3,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,14,NA,NA,NA,"20200414T134744Z"
"58d5d41b-aeb2-4f60-acaa-9fb0fed7e059","760b4042-79b1-45d7-ab96-cab314761c41","D13","COMO","COMO.AOS.discharge","JSWENSON",2018-06-11 15:35:00,2018-06-11 15:35:00,0.55,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",130.5,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,3,NA,NA,NA,"20200414T134744Z"
"715ea35c-a0c0-40a0-aa9d-1121cdcb6971","93f37beb-39a2-4a02-a8ff-9c4995dcc01c","D13","COMO","COMO.AOS.discharge","RLEHRTER",2018-06-13 15:17:00,2018-06-13 15:17:00,0.51,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",125.1,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,4,NA,NA,NA,"20200414T134744Z"
"fe50c8c3-fe42-4411-a2f0-5a8d5dd28097","419f8583-9465-4909-a690-983f7a480ed4","D13","COMO","COMO.AOS.discharge","JNESS",2018-06-19 16:06:00,2018-06-19 16:06:00,0.54,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",132.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T134744Z"
"a17b0596-5c7e-425b-aa7f-d36e65b2ce73","0925c8ea-ec78-4cd0-9388-0f5a7d9186a6","D13","COMO","COMO.AOS.discharge","JSWENSON",2018-06-21 15:11:00,2018-06-21 15:11:00,0.51,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",90.56,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T134744Z"
"94cb56d0-a645-476b-9933-14fb95d0abb8","eb450200-8f6a-4b3c-af10-541cc86c7531","D13","COMO","COMO.AOS.discharge","JSWENSON",2018-06-26 15:21:00,2018-06-26 15:21:00,0.45,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",46.2,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T134744Z"
"96773de7-d728-4aea-bc13-6603b0675445","2f52d9db-e997-4b19-8fac-da150e0934d2","D13","COMO","COMO.AOS.discharge","JSWENSON",2018-06-28 21:19:00,2018-06-28 21:19:00,0.42,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",28.66,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,5,NA,NA,NA,"20200414T134744Z"
"e9d44f0e-1822-493e-96f6-7b89cc72ec53","410483ba-f3c3-47ec-9798-f10e6e3a1d85","D13","COMO","COMO.AOS.discharge","JNESSLER",2018-07-05 15:42:00,2018-07-05 15:42:00,0.36,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",27.54,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,15,NA,NA,NA,"20200414T134717Z"
"353b88a9-5344-4a38-9d00-33f36f48f5a1","42403ba4-a70b-4de8-ab29-4deab00fd147","D13","COMO","COMO.AOS.discharge","JSWENSON",2018-07-12 15:13:00,2018-07-12 15:13:00,0.32,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",7.79,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,21,NA,NA,NA,"20200414T134717Z"
"df08369e-d5ea-449f-9013-b35eedac9bc7","cf5b192a-e044-4c0b-9fe0-0217f573a0ee","D13","COMO","COMO.AOS.discharge","JNESSLER",2018-07-17 16:50:00,2018-07-17 16:50:00,0.32,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",8.04,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,29,NA,NA,NA,"20200414T134717Z"
"1f3b1537-dc45-49da-9a7b-c547f78ffe9e","7fa3ef19-499c-4a45-a0db-462327067941","D13","COMO","COMO.AOS.discharge","JNESSLER",2018-07-23 15:26:00,2018-07-23 15:26:00,0.34,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",9.68,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,14,NA,NA,NA,"20200414T134717Z"
"450b8fa9-f35a-4c64-88c5-3c3585ddde27","4f9a3bf3-651e-4e48-a45f-c916db8b26ab","D13","COMO","COMO.AOS.discharge","JSWENSON",2018-08-02 06:25:00,2018-08-02 06:25:00,0.28,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",4.17,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,18,NA,NA,NA,"20200414T144909Z"
"050b76aa-41ce-4a89-9f92-3869e4850a04","a1299521-571b-4e39-a4b4-6fa85b487c91","D13","COMO","COMO.AOS.discharge","RLEHRTER",2018-08-06 15:24:00,2018-08-06 15:24:00,0.28,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",4.26,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,14,NA,NA,NA,"20200414T144909Z"
"3097e332-9f93-4bd3-b5fb-722329faa176","1d3b2523-183a-4176-9a3f-93b4595c37c5","D13","COMO","COMO.AOS.discharge","RLEHRTER",2018-08-23 14:58:00,2018-08-23 14:58:00,0.24,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",3.36,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,24,NA,NA,NA,"20200414T144909Z"
"a277c017-fdd3-4fa4-b3ac-6fe702451923","c7684b3e-2c7d-42de-8653-a2eda256c0d0","D13","COMO","COMO.AOS.discharge","JNESSLER",2018-08-27 15:16:00,2018-08-27 15:16:00,0.26,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",2.87,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,30,NA,NA,NA,"20200414T144909Z"
"1447f3e8-7995-4625-b128-e734c56f2006","8ed1737e-34bc-4645-a59e-8e9899c9ad85","D13","COMO","COMO.AOS.discharge","BNANCE",2018-09-05 19:46:00,2018-09-05 19:46:00,0.25,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",1.39,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,25,NA,NA,NA,"20200414T140055Z"
"b600a4b4-be23-4fbb-be2f-b9633f4897a6","ec7ee26e-f626-4464-979d-991d942fa394","D13","COMO","COMO.AOS.discharge","RLEHRTER",2018-09-07 14:59:00,2018-09-07 14:59:00,0.25,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",1.26,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,52,NA,NA,NA,"20200414T140055Z"
"e19938d7-1f5f-40fe-99dc-985338da9d26","7e256ede-66bb-4ab5-965d-1aafd73a83b2","D13","COMO","COMO.AOS.discharge","JNESSLER",2018-09-10 15:50:00,2018-09-10 15:50:00,0.25,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",1.81,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,45,NA,NA,NA,"20200414T140055Z"
"35aff1a9-6d23-4017-afd7-cf5aa1f7bd4b","4a9d01b8-8f9b-4fbe-a49a-26cca268bd56","D13","COMO","COMO.AOS.discharge","JNESSLER",2018-09-17 15:27:00,2018-09-17 15:27:00,0.24,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",0.41,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,52,NA,NA,NA,"20200414T140055Z"
"072cc249-694b-46ca-a4a5-d54d878cf905","77d8aff6-0fcc-4c9a-b904-7a5054317c46","D13","COMO","COMO.AOS.discharge","RLEHRTER",2018-10-01 15:13:00,2018-10-01 15:13:00,0.24,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",2.6,"litersPerSecond","NEON.DOC.001085vD","meterPerSecond","meter","meter","0",0,0,0,0,0,38,NA,NA,NA,"20200414T144906Z"
"93ca502c-d266-46ce-9350-cc6229897c1f","a134337e-1891-4c4a-b1e3-25a651a5f9d7","D13","COMO","COMO.AOS.discharge","RLEHRTER",2019-05-28 21:45:00,2019-05-28 21:45:00,0.38,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",26.66,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,8,NA,NA,NA,"20200414T133310Z"
"eafa065e-a728-4282-ab03-c4f05a5397d0","29da611d-f0c9-4e11-a67f-145a5a5b68ee","D13","COMO","COMO.AOS.discharge","ZLAFAVER",2019-06-04 16:41:00,2019-06-04 16:41:00,0.48,"meter","122581001261","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",90.04,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,14,NA,NA,NA,"20200414T141139Z"
"068926d0-a40e-433c-9597-06fa9a1f1eea","bbdab2b6-6be7-4a45-995b-e2b29e850730","D13","COMO","COMO.AOS.discharge","STEMMLER",2019-06-18 17:14:00,2019-06-18 17:14:00,0.7,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",372.7,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,13,NA,NA,NA,"20200414T141139Z"
"a39821a7-cdd2-4ce1-982e-ce0247b5d3f0","31d55c4e-0f0f-4429-bb74-70543eb02227","D13","COMO","COMO.AOS.discharge","ZLAFAVER",2019-06-27 17:55:00,2019-06-27 17:55:00,0.58,"meter","132611001702","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",219.1,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T141139Z"
"57da234f-2399-472c-8869-8c91524947f5","ed5d5e02-928d-4fc8-994f-85f73a71dd99","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-07-03 16:13:00,2019-07-03 16:13:00,0.67,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",366.1,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,13,NA,NA,NA,"20200414T134742Z"
"cd7b9fc0-d2d0-400f-aa3c-2d6b2c0c538c","080e3b11-31d6-4042-b0ac-2e2bb0d9899b","D13","COMO","COMO.AOS.discharge","ZLAFAVER",2019-07-08 15:34:00,2019-07-08 15:34:00,0.59,"meter","132611001702","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",216.9,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T134742Z"
"eda16a52-f094-41c7-a59e-82b2b2e94b93","77335150-b83d-4bd4-bcec-80bbcce7a6a5","D13","COMO","COMO.AOS.discharge","KCOWELL",2019-07-11 16:06:00,2019-07-11 16:06:00,0.56,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",149.9,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T134742Z"
"d9bbf5e5-1930-4564-885a-8028b046ba12","5ec3e360-d1c6-4d76-b9cc-7a3088e7c4a0","D13","COMO","COMO.AOS.discharge","KCOWELL",2019-07-16 06:14:00,2019-07-16 06:14:00,0.52,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",94.42,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,13,NA,NA,NA,"20200414T134742Z"
"5d417c5c-6f31-4707-a170-975cd40dc6da","71a47462-7ea3-421a-acfa-a1be6431a11e","D13","COMO","COMO.AOS.discharge","RLEHRTER",2019-07-18 16:22:00,2019-07-18 16:22:00,0.49,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",80.28,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,4,NA,NA,NA,"20200414T134742Z"
"52044071-ec0b-4d97-bde3-87a8b28827b9","0061333a-fb96-4069-8d33-f39507f71127","D13","COMO","COMO.AOS.discharge","STEMMLER",2019-07-22 16:47:00,2019-07-22 16:47:00,0.45,"meter","336859","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",65.89,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,8,NA,NA,NA,"20200414T134742Z"
"f0606a3d-fba4-46cc-961c-1b9bf8de86fc","9a21db5e-fcdc-4f55-8b41-8e4670333410","D13","COMO","COMO.AOS.discharge","NICKELS",2019-07-25 14:40:00,2019-07-25 14:40:00,0.42,"meter","132611001702","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",32.99,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,15,NA,NA,NA,"20200414T134742Z"
"ef3e0dcf-3d92-4716-a046-6ba9432d1f56","b23d61f9-a618-4b94-b527-33bfdb421864","D13","COMO","COMO.AOS.discharge","KCOWELL",2019-07-29 17:02:00,2019-07-29 17:02:00,0.37,"meter","132611001702","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",232.8,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,0,NA,NA,NA,"20200414T134742Z"
"718b6177-5aa9-4259-ad9d-ac546476e23f","fa815991-de2d-4767-a91e-91ba66077653","D13","COMO","COMO.AOS.discharge","STEMMLER",2019-08-01 15:35:00,2019-08-01 15:35:00,0.35,"meter","132611001702","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",16.2,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,13,NA,NA,NA,"20200414T141132Z"
"ee9592cd-f14f-47bb-93bf-a897d1d8e8cc","532e927f-62c3-4cf6-bd38-74a814881322","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-08-05 06:33:00,2019-08-05 06:33:00,0.37,"meter","132611001702","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",17.19,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,24,NA,NA,NA,"20200414T141132Z"
"c52880f2-108d-4170-95e4-f7182311d3dc","d0beec66-181d-4522-997d-c5356477e451","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-08-06 19:10:00,2019-08-06 19:10:00,0.33,"meter","132611001702","6.55428970124061e-313",40,"Non-fixed","Mid-section","Right edge water",12.54,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,24,NA,NA,NA,"20200414T141132Z"
"39081705-864b-4fc0-a99a-4185d69c1153","b91da040-fd7e-4fa9-98df-971c19f87fe9","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-08-22 15:36:00,2019-08-22 15:36:00,0.3,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",10.55,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,39,NA,NA,NA,"20200414T141132Z"
"576b10d9-74d6-485b-bc04-615fcc28e12b","9b6e1073-635e-46e3-8aca-41b3bec1e95b","D13","COMO","COMO.AOS.discharge","RLEHRTER",2019-08-26 16:09:00,2019-08-26 16:09:00,0.29,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",4.51,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,48,NA,NA,NA,"20200414T141132Z"
"829a2741-6d8c-4cec-bab7-7ff2d4cb8356","8a1c5e13-712f-4d33-a125-89193493b0c6","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-08-28 20:23:00,2019-08-28 20:23:00,0.28,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",3.13,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,48,NA,NA,NA,"20200414T141132Z"
"6c3a5d31-fe7f-4b36-a486-cca71222c0c9","416d6333-0ac1-42d4-bd30-a7185b798b07","D13","COMO","COMO.AOS.discharge","STEMMLER",2019-09-04 20:35:00,2019-09-04 20:35:00,0.29,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",4.52,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,22,NA,NA,NA,"20200414T133306Z"
"92be4c8d-3161-4f3d-b2b2-6fe58fc350b6","ec6d1f42-ebfb-4932-aef6-ef420b4ef1e1","D13","COMO","COMO.AOS.discharge","KCOWELL",2019-09-09 16:37:00,2019-09-09 16:37:00,0.32,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",7.78,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,35,NA,NA,NA,"20200414T133306Z"
"21df2c4f-9182-4593-8560-9d8cc5751a0a","2aadb041-a8c4-41c7-82e1-bc8519c40711","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-09-16 16:44:00,2019-09-16 16:44:00,0.26,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",2.72,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,45,NA,NA,NA,"20200414T133306Z"
"80f223a8-2539-42df-bb88-8762e9631cbf","8ed8f5a1-ab8c-4b05-9652-9bbc5790dc7e","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-09-24 16:39:00,2019-09-24 16:39:00,0.26,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",2,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,43,NA,NA,NA,"20200414T133306Z"
"2e2f760b-6fe2-4430-a215-597269a8d030","0b10c46a-e53a-4395-9b97-af1e502e09f7","D13","COMO","COMO.AOS.discharge","STEMMLER",2019-09-30 16:49:00,2019-09-30 16:49:00,0.27,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",3.52,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,25,NA,NA,NA,"20200414T133306Z"
"6873811a-30e0-406f-83a5-26f7b278c858","50a5a3a2-c7bc-4306-a4c7-eae606bbc902","D13","COMO","COMO.AOS.discharge","KNICKELS",2019-10-09 16:58:00,2019-10-09 16:58:00,0.26,"meter","336859","7.53105932217872e-313",40,"Non-fixed","Mid-section","Right edge water",2.37,"litersPerSecond","NEON.DOC.001085vF","meterPerSecond","meter","meter","0",0,0,0,0,0,50,NA,NA,NA,"20200414T145443Z"
